Timestamp;Position.x;Position.y;Position.z;Rotation.x;Rotation.y;Rotation.z;Rotation.w
21:44:42.712271;0;0;0;0;0;0;1
21:44:44.333832;0;0;0;0;0;0;1
21:44:44.334846;0;0;0;0;0;0;1
21:44:44.334846;0;0;0;0;0;0;1
21:44:44.335832;0;0;0;0;0;0;1
21:44:44.368832;0;0;0;0;0;0;1
21:44:44.369832;0;0;0;0;0;0;1
21:44:44.369832;0;0;0;0;0;0;1
21:44:44.369832;0;0;0;0;0;0;1
21:44:44.370833;0;0;0;0;0;0;1
21:44:44.370833;0;0;0;0;0;0;1
21:44:44.370833;0;0;0;0;0;0;1
21:44:44.378834;0;0;0;0;0;0;1
21:44:44.392833;0;0;0;0;0;0;1
21:44:44.393353;0;0;0;0;0;0;1
21:44:44.393863;0;0;0;0;0;0;1
21:44:44.406890;0;0;0;0;0;0;1
21:44:44.407889;0;0;0;0;0;0;1
21:44:44.408888;0;0;0;0;0;0;1
21:44:44.417889;0;0;0;0;0;0;1
21:44:44.417889;0;0;0;0;0;0;1
21:44:44.432403;0;0;0;0;0;0;1
21:44:44.433402;0;0;0;0;0;0;1
21:44:44.433402;0;0;0;0;0;0;1
21:44:44.446403;0;0;0;0;0;0;1
21:44:44.447402;0;0;0;0;0;0;1
21:44:44.447402;0;0;0;0;0;0;1
21:44:44.460543;0;0;0;0;0;0;1
21:44:44.461401;0;0;0;0;0;0;1
21:44:44.461401;0;0;0;0;0;0;1
21:44:44.475401;0;0;0;0;0;0;1
21:44:44.475401;0;0;0;0;0;0;1
21:44:44.476402;0;0;0;0;0;0;1
21:44:44.490882;0;0;0;0;0;0;1
21:44:44.491402;0;0;0;0;0;0;1
21:44:44.491402;0;0;0;0;0;0;1
21:44:44.505402;0;0;0;0;0;0;1
21:44:44.506405;0;0;0;0;0;0;1
21:44:44.506405;0;0;0;0;0;0;1
21:44:44.516402;0;0;0;0;0;0;1
21:44:44.517402;0;0;0;0;0;0;1
21:44:44.529402;0;0;0;0;0;0;1
21:44:44.530402;0;0;0;0;0;0;1
21:44:44.530402;0;0;0;0;0;0;1
21:44:44.543403;0;0;0;0;0;0;1
21:44:44.543403;0;0;0;0;0;0;1
21:44:44.557402;0;0;0;0;0;0;1
21:44:44.558401;0;0;0;0;0;0;1
21:44:44.558401;0;0;0;0;0;0;1
21:44:44.572403;0;0;0;0;0;0;1
21:44:44.572403;0;0;0;0;0;0;1
21:44:44.573402;0;0;0;0;0;0;1
21:44:44.584402;0;0;0;0;0;0;1
