Point`s of stimul`s start time :12:05:41.01215: Delay before stimul appears :3,136481: Velocity :40:
Timestamp;Position.x;Position.y;Position.z;Is_false_stimul;Is_catched
12:05:41.01909;2;1,6;7;0;0
12:05:41.02009;2;1,6;7;0;0
12:05:41.03566;2;1,6;7;0;0
12:05:41.03566;2;1,6;7;0;0
12:05:41.03667;2;1,6;7;0;0
12:05:41.03766;2;1,6;7;0;0
12:05:41.04666;2;1,6;7;0;0
12:05:41.04768;2;1,6;7;0;0
12:05:41.06366;2;1,6;7;0;0
12:05:41.06366;2;1,6;7;0;0
12:05:41.06466;2;1,6;7;0;0
12:05:41.07666;2;1,6;7;0;0
12:05:41.07767;2;1,6;7;0;0
12:05:41.07866;2;1,6;7;0;0
12:05:41.09026;2;1,6;7;0;0
12:05:41.09126;2;1,6;7;0;0
12:05:41.09226;2;1,6;7;0;0
12:05:41.10426;2;1,6;7;0;0
12:05:41.10528;2;1,6;7;0;0
12:05:41.10626;2;1,6;7;0;0
12:05:41.11726;2;1,6;7;0;0
12:05:41.11826;2;1,6;7;0;0
12:05:41.13225;2;1,6;7;0;0
12:05:41.13326;2;1,6;7;0;0
12:05:41.13426;2;1,6;7;0;0
12:05:41.14626;2;1,6;7;0;0
12:05:41.14726;2;1,6;7;0;0
12:05:41.14826;2;1,6;7;0;0
12:05:41.16126;2;1,6;7;0;0
12:05:41.16226;2;1,6;7;0;0
12:05:41.16326;2;1,6;7;0;0
12:05:41.17226;2;1,6;7;0;0
12:05:41.17326;2;1,6;7;0;0
12:05:41.18726;2;1,6;7;0;0
12:05:41.18826;2;1,6;7;0;0
12:05:41.18926;2;1,6;7;0;0
12:05:41.20126;2;1,6;7;0;0
12:05:41.20228;2;1,6;7;0;0
12:05:41.20326;2;1,6;7;0;0
12:05:41.21526;2;1,6;7;0;0
12:05:41.21526;2;1,6;7;0;0
12:05:41.21626;2;1,6;7;0;0
12:05:41.22828;2;1,6;7;0;0
12:05:41.22927;2;1,6;7;0;0
12:05:41.24226;2;1,6;7;0;0
12:05:41.24326;2;1,6;7;0;0
12:05:41.24428;2;1,6;7;0;0
12:05:41.25726;2;1,6;7;0;0
12:05:41.25726;2;1,6;7;0;0
12:05:41.25828;2;1,6;7;0;0
12:05:41.27179;2;1,6;7;0;0
12:05:41.27281;2;1,6;7;0;0
12:05:41.27379;2;1,6;7;0;0
12:05:41.28582;2;1,6;7;0;0
12:05:41.28683;2;1,6;7;0;0
12:05:41.28683;2;1,6;7;0;0
12:05:41.29882;2;1,6;7;0;0
12:05:41.29983;2;1,6;7;0;0
12:05:41.31183;2;1,6;7;0;0
12:05:41.31282;2;1,6;7;0;0
12:05:41.31382;2;1,6;7;0;0
12:05:41.32782;2;1,6;7;0;0
12:05:41.32882;2;1,6;7;0;0
12:05:41.32982;2;1,6;7;0;0
12:05:41.33983;2;1,6;7;0;0
12:05:41.34083;2;1,6;7;0;0
12:05:41.34083;2;1,6;7;0;0
12:05:41.35382;2;1,6;7;0;0
12:05:41.35482;2;1,6;7;0;0
12:05:41.36812;2;1,6;7;0;0
12:05:41.36912;2;1,6;7;0;0
12:05:41.37012;2;1,6;7;0;0
12:05:41.38412;2;1,6;7;0;0
12:05:41.38512;2;1,6;7;0;0
12:05:41.38612;2;1,6;7;0;0
12:05:41.39512;2;1,6;7;0;0
12:05:41.39612;2;1,6;7;0;0
12:05:41.39712;2;1,6;7;0;0
12:05:41.41112;2;1,6;7;0;0
12:05:41.41212;2;1,6;7;0;0
12:05:41.41312;2;1,6;7;0;0
12:05:41.42512;2;1,6;7;0;0
12:05:41.42612;2;1,6;7;0;0
12:05:41.42612;2;1,6;7;0;0
12:05:41.43712;2;1,6;7;0;0
12:05:41.43814;2;1,6;7;0;0
12:05:41.45312;2;1,6;7;0;0
12:05:41.45412;2;1,6;7;0;0
12:05:41.45412;2;1,6;7;0;0
12:05:41.46712;2;1,6;7;0;0
12:05:41.46712;2;1,6;7;0;0
12:05:41.46812;2;1,6;7;0;0
12:05:41.47812;2;1,6;7;0;0
12:05:41.47914;2;1,6;7;0;0
12:05:41.49512;2;1,6;7;0;0
12:05:41.49512;2;1,6;7;0;0
12:05:41.49612;2;1,6;7;0;0
12:05:41.49712;2;1,6;7;0;0
12:05:41.50714;2;1,6;7;0;0
12:05:41.50814;2;1,6;7;0;0
12:05:41.52212;2;1,6;7;0;0
12:05:41.52312;2;1,6;7;0;0
12:05:41.52412;2;1,6;7;0;0
12:05:41.53612;2;1,6;7;0;0
12:05:41.53714;2;1,6;7;0;0
12:05:41.53814;2;1,6;7;0;0
12:05:41.55014;2;1,6;7;0;0
12:05:41.55014;2;1,6;7;0;0
12:05:41.55112;2;1,6;7;0;0
12:05:41.56412;2;1,6;7;0;0
12:05:41.56512;2;1,6;7;0;0
12:05:41.57712;2;1,6;7;0;0
12:05:41.57712;2;1,6;7;0;0
12:05:41.57812;2;1,6;7;0;0
12:05:41.59014;2;1,6;7;0;0
12:05:41.59014;2;1,6;7;0;0
12:05:41.59112;2;1,6;7;0;0
12:05:41.60414;2;1,6;7;0;0
12:05:41.60414;2;1,6;7;0;0
12:05:41.62012;2;1,6;7;0;0
12:05:41.62112;2;1,6;7;0;0
12:05:41.62112;2;1,6;7;0;0
12:05:41.62212;2;1,6;7;0;0
12:05:41.63212;2;1,6;7;0;0
12:05:41.63312;2;1,6;7;0;0
12:05:41.64714;2;1,6;7;0;0
12:05:41.64812;2;1,6;7;0;0
12:05:41.64912;2;1,6;7;0;0
12:05:41.66212;2;1,6;7;0;0
12:05:41.66314;2;1,6;7;0;0
12:05:41.66368;2;1,6;7;0;0
12:05:41.67367;2;1,6;7;0;0
12:05:41.67367;2;1,6;7;0;0
12:05:41.68867;2;1,6;7;0;0
12:05:41.68967;2;1,6;7;0;0
12:05:41.69067;2;1,6;7;0;0
12:05:41.70267;2;1,6;7;0;0
12:05:41.70367;2;1,6;7;0;0
12:05:41.70467;2;1,6;7;0;0
12:05:41.71467;2;1,6;7;0;0
12:05:41.71567;2;1,6;7;0;0
12:05:41.71669;2;1,6;7;0;0
12:05:41.72867;2;1,6;7;0;0
12:05:41.72967;2;1,6;7;0;0
12:05:41.74467;2;1,6;7;0;0
12:05:41.74567;2;1,6;7;0;0
12:05:41.74667;2;1,6;7;0;0
12:05:41.74767;2;1,6;7;0;0
12:05:41.75667;2;1,6;7;0;0
12:05:41.75767;2;1,6;7;0;0
12:05:41.77421;2;1,6;7;0;0
12:05:41.77521;2;1,6;7;0;0
12:05:41.77621;2;1,6;7;0;0
12:05:41.77621;2;1,6;7;0;0
12:05:41.78421;2;1,6;7;0;0
12:05:41.80021;2;1,6;7;0;0
12:05:41.80021;2;1,6;7;0;0
12:05:41.80123;2;1,6;7;0;0
12:05:41.80221;2;1,6;7;0;0
12:05:41.81221;2;1,6;7;0;0
12:05:41.81321;2;1,6;7;0;0
12:05:41.82621;2;1,6;7;0;0
12:05:41.82721;2;1,6;7;0;0
12:05:41.82721;2;1,6;7;0;0
12:05:41.84021;2;1,6;7;0;0
12:05:41.84121;2;1,6;7;0;0
12:05:41.84221;2;1,6;7;0;0
12:05:41.85521;2;1,6;7;0;0
