Point`s of stimul`s start time :16:38:32.63711: Delay before stimul appears :3,751884: Velocity :32,24309:
Timestamp;Position.x;Position.y;Position.z;Is_false_stimul;Is_catched
16:38:32.64417;0,3095864;0,6526179;6,160311;0;0
16:38:32.64513;0,3095864;0,6526179;6,160311;0;0
16:38:32.64613;0,3095864;0,6526179;6,160311;0;0
16:38:32.65613;0,3095864;0,6526179;6,160311;0;0
16:38:32.65713;0,3095864;0,6526179;6,160311;0;0
16:38:32.67185;0,3095864;0,6526179;6,160311;0;0
16:38:32.67285;0,3095864;0,6526179;6,160311;0;0
16:38:32.67285;0,3095864;0,6526179;6,160311;0;0
16:38:32.68583;0,3095864;0,6526179;6,160311;0;0
16:38:32.68583;0,3095864;0,6526179;6,160311;0;0
16:38:32.68682;0,3095864;0,6526179;6,160311;0;0
16:38:32.69842;0,3095864;0,6526179;6,160311;0;0
16:38:32.69944;0,3095864;0,6526179;6,160311;0;0
16:38:32.71199;0,3095864;0,6526179;6,160311;0;0
16:38:32.71199;0,3095864;0,6526179;6,160311;0;0
16:38:32.71299;0,3095864;0,6526179;6,160311;0;0
16:38:32.72585;0,3095864;0,6526179;6,160311;0;0
16:38:32.72685;0,3095864;0,6526179;6,160311;0;0
16:38:32.73085;0,3095864;0,6526179;6,160311;0;0
16:38:32.73885;0,3095864;0,6526179;6,160311;0;0
16:38:32.73985;0,3095864;0,6526179;6,160311;0;0
16:38:32.74487;0,3095864;0,6526179;6,160311;0;0
16:38:32.75085;0,3095864;0,6526179;6,160311;0;0
16:38:32.75185;0,3095864;0,6526179;6,160311;0;0
16:38:32.76885;0,3095864;0,6526179;6,160311;0;0
16:38:32.76885;0,3095864;0,6526179;6,160311;0;0
16:38:32.76985;0,3095864;0,6526179;6,160311;0;0
16:38:32.78185;0,3095864;0,6526179;6,160311;0;0
16:38:32.78285;0,3095864;0,6526179;6,160311;0;0
16:38:32.78385;0,3095864;0,6526179;6,160311;0;0
16:38:32.79586;0,3095864;0,6526179;6,160311;0;0
