Point`s of stimul`s start time :22:50:57.37539: Delay before stimul appears :3,461965: Velocity :50:
Timestamp;Position.x;Position.y;Position.z;Is_false_stimul;Is_catched
22:50:57.38539;-2,394141;1;6,577848;0;0
22:50:57.38639;-2,394141;1;6,577848;0;0
22:50:57.38739;-2,394141;1;6,577848;0;0
22:50:57.40039;-2,394141;1;6,577848;0;0
22:50:57.40139;-2,394141;1;6,577848;0;0
22:50:57.40139;-2,394141;1;6,577848;0;0
22:50:57.41339;-2,394141;1;6,577848;0;0
22:50:57.41339;-2,394141;1;6,577848;0;0
22:50:57.42739;-2,394141;1;6,577848;0;0
22:50:57.42839;-2,394141;1;6,577848;0;0
22:50:57.42939;-2,394141;1;6,577848;0;0
22:50:57.44239;-2,394141;1;6,577848;0;0
22:50:57.44239;-2,394141;1;6,577848;0;0
22:50:57.44339;-2,394141;1;6,577848;0;0
22:50:57.45339;-2,394141;1;6,577848;0;0
22:50:57.45439;-2,394141;1;6,577848;0;0
22:50:57.47339;-2,394141;1;6,577848;0;0
22:50:57.47439;-2,394141;1;6,577848;0;0
22:50:57.47439;-2,394141;1;6,577848;0;0
22:50:57.47539;-2,394141;1;6,577848;0;0
22:50:57.48739;-2,394141;1;6,577848;0;0
22:50:57.48839;-2,394141;1;6,577848;0;0
22:50:57.48939;-2,394141;1;6,577848;0;0
22:50:57.49739;-2,394141;1;6,577848;0;0
22:50:57.49739;-2,394141;1;6,577848;0;0
22:50:57.51139;-2,394141;1;6,577848;0;0
22:50:57.51139;-2,394141;1;6,577848;0;0
22:50:57.51239;-2,394141;1;6,577848;0;0
22:50:57.52639;-2,394141;1;6,577848;0;0
22:50:57.52739;-2,394141;1;6,577848;0;0
22:50:57.52739;-2,394141;1;6,577848;0;0
22:50:57.54039;-2,394141;1;6,577848;0;0
22:50:57.54139;-2,394141;1;6,577848;0;0
22:50:57.54139;-2,394141;1;6,577848;0;0
22:50:57.55439;-2,394141;1;6,577848;0;0
22:50:57.55539;-2,394141;1;6,577848;0;0
22:50:57.56639;-2,394141;1;6,577848;0;0
22:50:57.56739;-2,394141;1;6,577848;0;0
22:50:57.56839;-2,394141;1;6,577848;0;0
22:50:57.58139;-2,394141;1;6,577848;0;0
22:50:57.58239;-2,394141;1;6,577848;0;0
22:50:57.58239;-2,394141;1;6,577848;0;0
22:50:57.59539;-2,394141;1;6,577848;0;0
22:50:57.59639;-2,394141;1;6,577848;0;0
22:50:57.59739;-2,394141;1;6,577848;0;0
22:50:57.61239;-2,394141;1;6,577848;0;0
22:50:57.61339;-2,394141;1;6,577848;0;0
22:50:57.61439;-2,394141;1;6,577848;0;0
22:50:57.62439;-2,394141;1;6,577848;0;0
22:50:57.62439;-2,394141;1;6,577848;0;0
22:50:57.63739;-2,394141;1;6,577848;0;0
22:50:57.63839;-2,394141;1;6,577848;0;0
22:50:57.63939;-2,394141;1;6,577848;0;0
22:50:57.65039;-2,394141;1;6,577848;0;0
22:50:57.65039;-2,394141;1;6,577848;0;0
22:50:57.65139;-2,394141;1;6,577848;0;0
22:50:57.66539;-2,394141;1;6,577848;0;0
22:50:57.66639;-2,394141;1;6,577848;0;0
22:50:57.66639;-2,394141;1;6,577848;0;0
22:50:57.67939;-2,394141;1;6,577848;0;0
22:50:57.68039;-2,394141;1;6,577848;0;0
22:50:57.69339;-2,394141;1;6,577848;0;0
22:50:57.69439;-2,394141;1;6,577848;0;0
22:50:57.69439;-2,394141;1;6,577848;0;0
22:50:57.70539;-2,394141;1;6,577848;0;0
22:50:57.70639;-2,394141;1;6,577848;0;0
22:50:57.70739;-2,394141;1;6,577848;0;0
22:50:57.72139;-2,394141;1;6,577848;0;0
22:50:57.72239;-2,394141;1;6,577848;0;0
22:50:57.72339;-2,394141;1;6,577848;0;0
22:50:57.73439;-2,394141;1;6,577848;0;0
22:50:57.73539;-2,394141;1;6,577848;0;0
22:50:57.74839;-2,394141;1;6,577848;0;0
22:50:57.74939;-2,394141;1;6,577848;0;0
22:50:57.74939;-2,394141;1;6,577848;0;0
22:50:57.76239;-2,394141;1;6,577848;0;0
22:50:57.76339;-2,394141;1;6,577848;0;0
22:50:57.76439;-2,394141;1;6,577848;0;0
22:50:57.77639;-2,394141;1;6,577848;0;0
22:50:57.77739;-2,394141;1;6,577848;0;0
22:50:57.77839;-2,394141;1;6,577848;0;0
22:50:57.78839;-2,394141;1;6,577848;0;0
22:50:57.78939;-2,394141;1;6,577848;0;0
22:50:57.80439;-2,394141;1;6,577848;0;0
