Point`s of stimul`s start time :22:50:43.93739: Delay before stimul appears :3,33336: Velocity :40:
Timestamp;Position.x;Position.y;Position.z;Is_false_stimul;Is_catched
22:50:43.95039;0,8682409;1,2;4,924039;0;0
22:50:43.95039;0,8682409;1,2;4,924039;0;0
22:50:43.95139;0,8682409;1,2;4,924039;0;0
22:50:43.96439;0,8682409;1,2;4,924039;0;0
22:50:43.96439;0,8682409;1,2;4,924039;0;0
22:50:43.97839;0,8682409;1,2;4,924039;0;0
22:50:43.97939;0,8682409;1,2;4,924039;0;0
22:50:43.98039;0,8682409;1,2;4,924039;0;0
22:50:43.99239;0,8682409;1,2;4,924039;0;0
22:50:43.99239;0,8682409;1,2;4,924039;0;0
22:50:43.99339;0,8682409;1,2;4,924039;0;0
22:50:44.00639;0,8682409;1,2;4,924039;0;0
22:50:44.00739;0,8682409;1,2;4,924039;0;0
22:50:44.01439;0,8682409;1,2;4,924039;0;0
22:50:44.01839;0,8682409;1,2;4,924039;0;0
22:50:44.01939;0,8682409;1,2;4,924039;0;0
22:50:44.03440;0,8682409;1,2;4,924039;0;0
22:50:44.03539;0,8682409;1,2;4,924039;0;0
22:50:44.03639;0,8682409;1,2;4,924039;0;0
22:50:44.04839;0,8682409;1,2;4,924039;0;0
22:50:44.04939;0,8682409;1,2;4,924039;0;0
22:50:44.05039;0,8682409;1,2;4,924039;0;0
22:50:44.06239;0,8682409;1,2;4,924039;0;0
22:50:44.06339;0,8682409;1,2;4,924039;0;0
22:50:44.06439;0,8682409;1,2;4,924039;0;0
22:50:44.07439;0,8682409;1,2;4,924039;0;0
22:50:44.07539;0,8682409;1,2;4,924039;0;0
22:50:44.08939;0,8682409;1,2;4,924039;0;0
22:50:44.09039;0,8682409;1,2;4,924039;0;0
22:50:44.09039;0,8682409;1,2;4,924039;0;0
22:50:44.10439;0,8682409;1,2;4,924039;0;0
22:50:44.10539;0,8682409;1,2;4,924039;0;0
22:50:44.10639;0,8682409;1,2;4,924039;0;0
22:50:44.11639;0,8682409;1,2;4,924039;0;0
22:50:44.11739;0,8682409;1,2;4,924039;0;0
22:50:44.11739;0,8682409;1,2;4,924039;0;0
22:50:44.13139;0,8682409;1,2;4,924039;0;0
22:50:44.13239;0,8682409;1,2;4,924039;0;0
22:50:44.13239;0,8682409;1,2;4,924039;0;0
22:50:44.14539;0,8682409;1,2;4,924039;0;0
22:50:44.14639;0,8682409;1,2;4,924039;0;0
22:50:44.14639;0,8682409;1,2;4,924039;0;0
22:50:44.15939;0,8682409;1,2;4,924039;0;0
22:50:44.16039;0,8682409;1,2;4,924039;0;0
22:50:44.17339;0,8682409;1,2;4,924039;0;0
