Point`s of stimul`s start time :12:03:32.49995: Delay before stimul appears :3,45471: Velocity :60:
Timestamp;Position.x;Position.y;Position.z;Is_false_stimul;Is_catched
12:03:32.50995;2;1,6;7;0;0
12:03:32.51095;2;1,6;7;0;0
12:03:32.51196;2;1,6;7;0;0
12:03:32.52695;2;1,6;7;0;0
12:03:32.52695;2;1,6;7;0;0
12:03:32.52795;2;1,6;7;0;0
12:03:32.53895;2;1,6;7;0;0
12:03:32.53995;2;1,6;7;0;0
12:03:32.55195;2;1,6;7;0;0
12:03:32.55295;2;1,6;7;0;0
12:03:32.55295;2;1,6;7;0;0
12:03:32.56795;2;1,6;7;0;0
12:03:32.56895;2;1,6;7;0;0
12:03:32.56995;2;1,6;7;0;0
12:03:32.58095;2;1,6;7;0;0
12:03:32.58195;2;1,6;7;0;0
12:03:32.58295;2;1,6;7;0;0
12:03:32.59395;2;1,6;7;0;0
12:03:32.59495;2;1,6;7;0;0
12:03:32.60995;2;1,6;7;0;0
12:03:32.61695;2;1,6;7;0;0
12:03:32.61795;2;1,6;7;0;0
12:03:32.61795;2;1,6;7;0;0
12:03:32.62295;2;1,6;7;0;0
12:03:32.62395;2;1,6;7;0;0
12:03:32.63595;2;1,6;7;0;0
12:03:32.63595;2;1,6;7;0;0
12:03:32.63695;2;1,6;7;0;0
12:03:32.65095;2;1,6;7;0;0
12:03:32.65195;2;1,6;7;0;0
12:03:32.65195;2;1,6;7;0;0
12:03:32.66295;2;1,6;7;0;0
12:03:32.66396;2;1,6;7;0;0
12:03:32.67795;2;1,6;7;0;0
12:03:32.67795;2;1,6;7;0;0
12:03:32.67895;2;1,6;7;0;0
12:03:32.69296;2;1,6;7;0;0
12:03:32.69396;2;1,6;7;0;0
12:03:32.69495;2;1,6;7;0;0
12:03:32.70496;2;1,6;7;0;0
12:03:32.70595;2;1,6;7;0;0
12:03:32.70695;2;1,6;7;0;0
12:03:32.71995;2;1,6;7;0;0
12:03:32.72095;2;1,6;7;0;0
12:03:32.72196;2;1,6;7;0;0
12:03:32.73496;2;1,6;7;0;0
12:03:32.73596;2;1,6;7;0;0
12:03:32.73695;2;1,6;7;0;0
12:03:32.74795;2;1,6;7;0;0
12:03:32.74895;2;1,6;7;0;0
12:03:32.75995;2;1,6;7;0;0
12:03:32.76095;2;1,6;7;0;0
12:03:32.76095;2;1,6;7;0;0
12:03:32.77595;2;1,6;7;0;0
12:03:32.77695;2;1,6;7;0;0
12:03:32.77695;2;1,6;7;0;0
12:03:32.78795;2;1,6;7;0;0
12:03:32.78895;2;1,6;7;0;0
12:03:32.80296;2;1,6;7;0;0
12:03:32.80396;2;1,6;7;0;0
12:03:32.80396;2;1,6;7;0;0
12:03:32.81795;2;1,6;7;0;0
12:03:32.81795;2;1,6;7;0;0
12:03:32.81895;2;1,6;7;0;0
12:03:32.82695;2;1,6;7;0;0
12:03:32.82795;2;1,6;7;0;0
12:03:32.84495;2;1,6;7;0;0
12:03:32.84595;2;1,6;7;0;0
12:03:32.84696;2;1,6;7;0;0
12:03:32.84795;2;1,6;7;0;0
12:03:32.85795;2;1,6;7;0;0
12:03:32.85895;2;1,6;7;0;0
12:03:32.87196;2;1,6;7;0;0
12:03:32.87295;2;1,6;7;0;0
12:03:32.87396;2;1,6;7;0;0
12:03:32.88795;2;1,6;7;0;0
12:03:32.88795;2;1,6;7;0;0
12:03:32.88895;2;1,6;7;0;0
12:03:32.90095;2;1,6;7;0;0
12:03:32.90195;2;1,6;7;0;0
12:03:32.90295;2;1,6;7;0;0
12:03:32.91295;2;1,6;7;0;0
12:03:32.91395;2;1,6;7;0;0
12:03:32.92696;2;1,6;7;0;0
12:03:32.92795;2;1,6;7;0;0
12:03:32.92895;2;1,6;7;0;0
12:03:32.94295;2;1,6;7;0;0
12:03:32.94396;2;1,6;7;0;0
12:03:32.94396;2;1,6;7;0;0
12:03:32.95495;2;1,6;7;0;0
12:03:32.95495;2;1,6;7;0;0
12:03:32.96895;2;1,6;7;0;0
12:03:32.96995;2;1,6;7;0;0
12:03:32.96995;2;1,6;7;0;0
12:03:32.98496;2;1,6;7;0;0
12:03:32.98496;2;1,6;7;0;0
12:03:32.98595;2;1,6;7;0;0
12:03:32.99895;2;1,6;7;0;0
12:03:32.99895;2;1,6;7;0;0
12:03:32.99996;2;1,6;7;0;0
12:03:33.01195;2;1,6;7;0;0
12:03:33.01295;2;1,6;7;0;0
12:03:33.01295;2;1,6;7;0;0
12:03:33.02595;2;1,6;7;0;0
12:03:33.02595;2;1,6;7;0;0
12:03:33.02696;2;1,6;7;0;0
12:03:33.03895;2;1,6;7;0;0
12:03:33.03895;2;1,6;7;0;0
12:03:33.05195;2;1,6;7;0;0
12:03:33.05295;2;1,6;7;0;0
12:03:33.05396;2;1,6;7;0;0
12:03:33.06795;2;1,6;7;0;0
12:03:33.06895;2;1,6;7;0;0
12:03:33.06996;2;1,6;7;0;0
12:03:33.07995;2;1,6;7;0;0
12:03:33.08095;2;1,6;7;0;0
12:03:33.08195;2;1,6;7;0;0
12:03:33.09495;2;1,6;7;0;0
12:03:33.09595;2;1,6;7;0;0
12:03:33.09595;2;1,6;7;0;0
12:03:33.10995;2;1,6;7;0;0
12:03:33.11095;2;1,6;7;0;0
