Point`s of stimul`s start time :12:03:27.69534: Delay before stimul appears :3,579227: Velocity :40:
Timestamp;Position.x;Position.y;Position.z;Is_false_stimul;Is_catched
12:03:27.70234;2;1,6;7;0;0
12:03:27.70334;2;1,6;7;0;0
12:03:27.72034;2;1,6;7;0;0
12:03:27.72134;2;1,6;7;0;0
12:03:27.72234;2;1,6;7;0;0
12:03:27.72334;2;1,6;7;0;0
12:03:27.73534;2;1,6;7;0;0
12:03:27.73634;2;1,6;7;0;0
12:03:27.73634;2;1,6;7;0;0
12:03:27.74434;2;1,6;7;0;0
12:03:27.76234;2;1,6;7;0;0
12:03:27.76334;2;1,6;7;0;0
12:03:27.76434;2;1,6;7;0;0
12:03:27.76534;2;1,6;7;0;0
12:03:27.77634;2;1,6;7;0;0
12:03:27.77734;2;1,6;7;0;0
12:03:27.77734;2;1,6;7;0;0
12:03:27.78934;2;1,6;7;0;0
12:03:27.79034;2;1,6;7;0;0
12:03:27.80434;2;1,6;7;0;0
12:03:27.81034;2;1,6;7;0;0
12:03:27.81134;2;1,6;7;0;0
12:03:27.81634;2;1,6;7;0;0
12:03:27.81734;2;1,6;7;0;0
12:03:27.81834;2;1,6;7;0;0
12:03:27.83234;2;1,6;7;0;0
12:03:27.83234;2;1,6;7;0;0
12:03:27.83334;2;1,6;7;0;0
12:03:27.84434;2;1,6;7;0;0
12:03:27.84534;2;1,6;7;0;0
12:03:27.85934;2;1,6;7;0;0
12:03:27.86034;2;1,6;7;0;0
12:03:27.86034;2;1,6;7;0;0
12:03:27.87234;2;1,6;7;0;0
12:03:27.87334;2;1,6;7;0;0
12:03:27.87434;2;1,6;7;0;0
12:03:27.88534;2;1,6;7;0;0
12:03:27.88634;2;1,6;7;0;0
12:03:27.88634;2;1,6;7;0;0
12:03:27.90034;2;1,6;7;0;0
12:03:27.90134;2;1,6;7;0;0
12:03:27.90234;2;1,6;7;0;0
12:03:27.91334;2;1,6;7;0;0
12:03:27.91434;2;1,6;7;0;0
12:03:27.92834;2;1,6;7;0;0
12:03:27.92934;2;1,6;7;0;0
12:03:27.93034;2;1,6;7;0;0
12:03:27.94134;2;1,6;7;0;0
12:03:27.94234;2;1,6;7;0;0
12:03:27.94234;2;1,6;7;0;0
12:03:27.95634;2;1,6;7;0;0
12:03:27.95734;2;1,6;7;0;0
12:03:27.95834;2;1,6;7;0;0
12:03:27.96934;2;1,6;7;0;0
12:03:27.96934;2;1,6;7;0;0
12:03:27.98434;2;1,6;7;0;0
12:03:27.98434;2;1,6;7;0;0
12:03:27.98534;2;1,6;7;0;0
12:03:27.99634;2;1,6;7;0;0
12:03:27.99735;2;1,6;7;0;0
12:03:27.99834;2;1,6;7;0;0
12:03:28.01234;2;1,6;7;0;0
12:03:28.01234;2;1,6;7;0;0
12:03:28.01334;2;1,6;7;0;0
12:03:28.02534;2;1,6;7;0;0
12:03:28.02534;2;1,6;7;0;0
12:03:28.02934;2;1,6;7;0;0
12:03:28.03434;2;1,6;7;0;0
12:03:28.05234;2;1,6;7;0;0
12:03:28.05334;2;1,6;7;0;0
