Point`s of stimul`s start time :12:03:55.84985: Delay before stimul appears :3,567353: Velocity :30:
Timestamp;Position.x;Position.y;Position.z;Is_false_stimul;Is_catched
12:03:55.85685;-2;1,6;7;0;0
12:03:55.85785;-2;1,6;7;0;0
12:03:55.87585;-2;1,6;7;0;0
12:03:55.87685;-2;1,6;7;0;0
12:03:55.87685;-2;1,6;7;0;0
12:03:55.87785;-2;1,6;7;0;0
12:03:55.88985;-2;1,6;7;0;0
12:03:55.89085;-2;1,6;7;0;0
12:03:55.89185;-2;1,6;7;0;0
12:03:55.90385;-2;1,6;7;0;0
12:03:55.90485;-2;1,6;7;0;0
12:03:55.91685;-2;1,6;7;0;0
12:03:55.91685;-2;1,6;7;0;0
12:03:55.91785;-2;1,6;7;0;0
12:03:55.92985;-2;1,6;7;0;0
12:03:55.92985;-2;1,6;7;0;0
12:03:55.94485;-2;1,6;7;0;0
12:03:55.94585;-2;1,6;7;0;0
12:03:55.94685;-2;1,6;7;0;0
12:03:55.95285;-2;1,6;7;0;0
12:03:55.95785;-2;1,6;7;0;0
12:03:55.95885;-2;1,6;7;0;0
12:03:55.97085;-2;1,6;7;0;0
12:03:55.97185;-2;1,6;7;0;0
12:03:55.97285;-2;1,6;7;0;0
12:03:55.98785;-2;1,6;7;0;0
12:03:55.98785;-2;1,6;7;0;0
12:03:55.98885;-2;1,6;7;0;0
12:03:56.00085;-2;1,6;7;0;0
12:03:56.00085;-2;1,6;7;0;0
12:03:56.00185;-2;1,6;7;0;0
12:03:56.01285;-2;1,6;7;0;0
12:03:56.01385;-2;1,6;7;0;0
12:03:56.02585;-2;1,6;7;0;0
12:03:56.02685;-2;1,6;7;0;0
12:03:56.02685;-2;1,6;7;0;0
12:03:56.04085;-2;1,6;7;0;0
12:03:56.04185;-2;1,6;7;0;0
12:03:56.04285;-2;1,6;7;0;0
12:03:56.05385;-2;1,6;7;0;0
12:03:56.05485;-2;1,6;7;0;0
12:03:56.06885;-2;1,6;7;0;0
12:03:56.06885;-2;1,6;7;0;0
12:03:56.06985;-2;1,6;7;0;0
12:03:56.08385;-2;1,6;7;0;0
12:03:56.08485;-2;1,6;7;0;0
12:03:56.08585;-2;1,6;7;0;0
12:03:56.09685;-2;1,6;7;0;0
12:03:56.09685;-2;1,6;7;0;0
12:03:56.09785;-2;1,6;7;0;0
12:03:56.10985;-2;1,6;7;0;0
12:03:56.10985;-2;1,6;7;0;0
12:03:56.12485;-2;1,6;7;0;0
12:03:56.12585;-2;1,6;7;0;0
12:03:56.12685;-2;1,6;7;0;0
12:03:56.13785;-2;1,6;7;0;0
12:03:56.13885;-2;1,6;7;0;0
12:03:56.13885;-2;1,6;7;0;0
12:03:56.15385;-2;1,6;7;0;0
12:03:56.15385;-2;1,6;7;0;0
12:03:56.15485;-2;1,6;7;0;0
12:03:56.16585;-2;1,6;7;0;0
12:03:56.16685;-2;1,6;7;0;0
12:03:56.16785;-2;1,6;7;0;0
12:03:56.17885;-2;1,6;7;0;0
12:03:56.17985;-2;1,6;7;0;0
12:03:56.19485;-2;1,6;7;0;0
12:03:56.19585;-2;1,6;7;0;0
12:03:56.19685;-2;1,6;7;0;0
12:03:56.19785;-2;1,6;7;0;0
12:03:56.20985;-2;1,6;7;0;0
12:03:56.21085;-2;1,6;7;0;0
12:03:56.22185;-2;1,6;7;0;0
12:03:56.22285;-2;1,6;7;0;0
12:03:56.22385;-2;1,6;7;0;0
12:03:56.23585;-2;1,6;7;0;0
12:03:56.23585;-2;1,6;7;0;0
12:03:56.23685;-2;1,6;7;0;0
12:03:56.24785;-2;1,6;7;0;0
12:03:56.24885;-2;1,6;7;0;0
12:03:56.26285;-2;1,6;7;0;0
12:03:56.26385;-2;1,6;7;0;0
12:03:56.26485;-2;1,6;7;0;0
12:03:56.27685;-2;1,6;7;0;0
12:03:56.27785;-2;1,6;7;0;0
12:03:56.27885;-2;1,6;7;0;0
12:03:56.28936;-2;1,6;7;0;0
12:03:56.29036;-2;1,6;7;0;0
12:03:56.30336;-2;1,6;7;0;0
12:03:56.30436;-2;1,6;7;0;0
12:03:56.30536;-2;1,6;7;0;0
12:03:56.31936;-2;1,6;7;0;0
12:03:56.32036;-2;1,6;7;0;0
