Point`s of stimul`s start time :12:01:12.58897: Delay before stimul appears :3,302959: Velocity :50:
Timestamp;Position.x;Position.y;Position.z;Is_false_stimul;Is_catched
12:01:12.59899;2;1,6;7;0;0
12:01:12.59997;2;1,6;7;0;0
12:01:12.60097;2;1,6;7;0;0
12:01:12.60199;2;1,6;7;0;0
12:01:12.60199;2;1,6;7;0;0
12:01:12.60300;2;1,6;7;0;0
12:01:12.60397;2;1,6;7;0;0
12:01:12.60497;2;1,6;7;0;0
12:01:12.60997;2;1,6;7;0;0
12:01:12.61097;2;1,6;7;0;0
12:01:12.62597;2;1,6;7;0;0
12:01:12.62697;2;1,6;7;0;0
12:01:12.62797;2;1,6;7;0;0
12:01:12.63911;2;1,6;7;0;0
12:01:12.64011;2;1,6;7;0;0
12:01:12.64111;2;1,6;7;0;0
12:01:12.65311;2;1,6;7;0;0
12:01:12.65411;2;1,6;7;0;0
12:01:12.66913;2;1,6;7;0;0
12:01:12.66913;2;1,6;7;0;0
12:01:12.67113;2;1,6;7;0;0
12:01:12.67213;2;1,6;7;0;0
12:01:12.68372;2;1,6;7;0;0
12:01:12.68472;2;1,6;7;0;0
12:01:12.68472;2;1,6;7;0;0
12:01:12.69774;2;1,6;7;0;0
12:01:12.69774;2;1,6;7;0;0
12:01:12.71072;2;1,6;7;0;0
12:01:12.71172;2;1,6;7;0;0
12:01:12.71275;2;1,6;7;0;0
12:01:12.72372;2;1,6;7;0;0
12:01:12.72472;2;1,6;7;0;0
12:01:12.72575;2;1,6;7;0;0
12:01:12.73948;2;1,6;7;0;0
12:01:12.73948;2;1,6;7;0;0
12:01:12.74114;2;1,6;7;0;0
12:01:12.75109;2;1,6;7;0;0
12:01:12.75209;2;1,6;7;0;0
12:01:12.76409;2;1,6;7;0;0
12:01:12.76509;2;1,6;7;0;0
12:01:12.76609;2;1,6;7;0;0
12:01:12.77972;2;1,6;7;0;0
12:01:12.77972;2;1,6;7;0;0
12:01:12.78076;2;1,6;7;0;0
12:01:12.79172;2;1,6;7;0;0
12:01:12.79272;2;1,6;7;0;0
12:01:12.80672;2;1,6;7;0;0
12:01:12.80772;2;1,6;7;0;0
12:01:12.80874;2;1,6;7;0;0
12:01:12.82272;2;1,6;7;0;0
12:01:12.82372;2;1,6;7;0;0
12:01:12.82472;2;1,6;7;0;0
12:01:12.83572;2;1,6;7;0;0
12:01:12.83572;2;1,6;7;0;0
12:01:12.83672;2;1,6;7;0;0
12:01:12.84772;2;1,6;7;0;0
12:01:12.84872;2;1,6;7;0;0
12:01:12.86272;2;1,6;7;0;0
12:01:12.86372;2;1,6;7;0;0
12:01:12.86472;2;1,6;7;0;0
12:01:12.86574;2;1,6;7;0;0
12:01:12.87372;2;1,6;7;0;0
12:01:12.87472;2;1,6;7;0;0
12:01:12.88672;2;1,6;7;0;0
12:01:12.88772;2;1,6;7;0;0
12:01:12.90272;2;1,6;7;0;0
12:01:12.90372;2;1,6;7;0;0
12:01:12.90472;2;1,6;7;0;0
12:01:12.91872;2;1,6;7;0;0
12:01:12.91972;2;1,6;7;0;0
12:01:12.92072;2;1,6;7;0;0
12:01:12.92172;2;1,6;7;0;0
