Point`s of stimul`s start time :12:04:13.30924: Delay before stimul appears :3,836985: Velocity :60:
Timestamp;Position.x;Position.y;Position.z;Is_false_stimul;Is_catched
12:04:13.32224;2;1,6;7;0;0
12:04:13.32376;2;1,6;7;0;0
12:04:13.32575;2;1,6;7;0;0
12:04:13.33875;2;1,6;7;0;0
12:04:13.33975;2;1,6;7;0;0
12:04:13.34075;2;1,6;7;0;0
12:04:13.35075;2;1,6;7;0;0
12:04:13.35175;2;1,6;7;0;0
12:04:13.35275;2;1,6;7;0;0
12:04:13.36275;2;1,6;7;0;0
12:04:13.36375;2;1,6;7;0;0
12:04:13.37875;2;1,6;7;0;0
12:04:13.37975;2;1,6;7;0;0
12:04:13.38075;2;1,6;7;0;0
12:04:13.39378;2;1,6;7;0;0
12:04:13.39478;2;1,6;7;0;0
12:04:13.39578;2;1,6;7;0;0
12:04:13.40778;2;1,6;7;0;0
12:04:13.40878;2;1,6;7;0;0
12:04:13.40978;2;1,6;7;0;0
12:04:13.41878;2;1,6;7;0;0
12:04:13.41978;2;1,6;7;0;0
12:04:13.43278;2;1,6;7;0;0
12:04:13.43378;2;1,6;7;0;0
12:04:13.43478;2;1,6;7;0;0
12:04:13.44778;2;1,6;7;0;0
12:04:13.44878;2;1,6;7;0;0
12:04:13.44978;2;1,6;7;0;0
12:04:13.46078;2;1,6;7;0;0
12:04:13.46178;2;1,6;7;0;0
12:04:13.46278;2;1,6;7;0;0
12:04:13.47578;2;1,6;7;0;0
12:04:13.47678;2;1,6;7;0;0
12:04:13.47778;2;1,6;7;0;0
12:04:13.49078;2;1,6;7;0;0
12:04:13.49178;2;1,6;7;0;0
12:04:13.49230;2;1,6;7;0;0
12:04:13.50529;2;1,6;7;0;0
12:04:13.50729;2;1,6;7;0;0
12:04:13.50829;2;1,6;7;0;0
12:04:13.51429;2;1,6;7;0;0
12:04:13.53129;2;1,6;7;0;0
12:04:13.53229;2;1,6;7;0;0
12:04:13.53429;2;1,6;7;0;0
12:04:13.53529;2;1,6;7;0;0
12:04:13.54429;2;1,6;7;0;0
12:04:13.54529;2;1,6;7;0;0
12:04:13.55729;2;1,6;7;0;0
12:04:13.56229;2;1,6;7;0;0
12:04:13.56329;2;1,6;7;0;0
12:04:13.57329;2;1,6;7;0;0
12:04:13.57429;2;1,6;7;0;0
12:04:13.57529;2;1,6;7;0;0
12:04:13.59229;2;1,6;7;0;0
12:04:13.59229;2;1,6;7;0;0
12:04:13.59329;2;1,6;7;0;0
12:04:13.59429;2;1,6;7;0;0
12:04:13.59929;2;1,6;7;0;0
12:04:13.61629;2;1,6;7;0;0
12:04:13.61729;2;1,6;7;0;0
12:04:13.61829;2;1,6;7;0;0
12:04:13.61929;2;1,6;7;0;0
12:04:13.63129;2;1,6;7;0;0
12:04:13.63129;2;1,6;7;0;0
12:04:13.63229;2;1,6;7;0;0
12:04:13.64429;2;1,6;7;0;0
12:04:13.64429;2;1,6;7;0;0
12:04:13.65929;2;1,6;7;0;0
12:04:13.66029;2;1,6;7;0;0
12:04:13.66029;2;1,6;7;0;0
12:04:13.67129;2;1,6;7;0;0
12:04:13.67229;2;1,6;7;0;0
12:04:13.67329;2;1,6;7;0;0
12:04:13.68429;2;1,6;7;0;0
12:04:13.68529;2;1,6;7;0;0
12:04:13.70029;2;1,6;7;0;0
12:04:13.70129;2;1,6;7;0;0
12:04:13.70229;2;1,6;7;0;0
12:04:13.70329;2;1,6;7;0;0
12:04:13.71429;2;1,6;7;0;0
12:04:13.71529;2;1,6;7;0;0
12:04:13.72629;2;1,6;7;0;0
12:04:13.72729;2;1,6;7;0;0
12:04:13.72829;2;1,6;7;0;0
12:04:13.74229;2;1,6;7;0;0
12:04:13.74229;2;1,6;7;0;0
12:04:13.74329;2;1,6;7;0;0
12:04:13.75429;2;1,6;7;0;0
12:04:13.75529;2;1,6;7;0;0
12:04:13.77029;2;1,6;7;0;0
12:04:13.77129;2;1,6;7;0;0
12:04:13.77129;2;1,6;7;0;0
12:04:13.77229;2;1,6;7;0;0
12:04:13.78129;2;1,6;7;0;0
12:04:13.78229;2;1,6;7;0;0
12:04:13.79629;2;1,6;7;0;0
12:04:13.79729;2;1,6;7;0;0
12:04:13.79829;2;1,6;7;0;0
12:04:13.81129;2;1,6;7;0;0
12:04:13.81229;2;1,6;7;0;0
12:04:13.81229;2;1,6;7;0;0
12:04:13.82529;2;1,6;7;0;0
12:04:13.82629;2;1,6;7;0;0
12:04:13.82729;2;1,6;7;0;0
12:04:13.83729;2;1,6;7;0;0
12:04:13.83829;2;1,6;7;0;0
12:04:13.85129;2;1,6;7;0;0
12:04:13.85129;2;1,6;7;0;0
12:04:13.85229;2;1,6;7;0;0
12:04:13.86529;2;1,6;7;0;0
12:04:13.86629;2;1,6;7;0;0
12:04:13.86729;2;1,6;7;0;0
12:04:13.90230;2;1,6;7;0;0
12:04:13.90329;2;1,6;7;0;0
12:04:13.92990;2;1,6;7;0;0
12:04:13.93581;2;1,6;7;0;0
12:04:13.93681;2;1,6;7;0;0
12:04:13.93681;2;1,6;7;0;0
12:04:13.93782;2;1,6;7;0;0
12:04:13.93881;2;1,6;7;0;0
12:04:13.93981;2;1,6;7;0;0
12:04:13.94081;2;1,6;7;0;0
12:04:13.94081;2;1,6;7;0;0
12:04:13.94181;2;1,6;7;0;0
12:04:13.94281;2;1,6;7;0;0
12:04:13.94382;2;1,6;7;0;0
12:04:13.94981;2;1,6;7;0;0
12:04:13.95081;2;1,6;7;0;0
12:04:13.95181;2;1,6;7;0;0
12:04:13.96381;2;1,6;7;0;0
12:04:13.96481;2;1,6;7;0;0
12:04:13.97581;2;1,6;7;0;0
12:04:13.97681;2;1,6;7;0;0
12:04:13.97681;2;1,6;7;0;0
12:04:13.99081;2;1,6;7;0;0
12:04:13.99081;2;1,6;7;0;0
12:04:13.99181;2;1,6;7;0;0
12:04:14.00481;2;1,6;7;0;0
12:04:14.00581;2;1,6;7;0;0
12:04:14.00581;2;1,6;7;0;0
12:04:14.01981;2;1,6;7;0;0
12:04:14.02481;2;1,6;7;0;0
12:04:14.02981;2;1,6;7;0;0
12:04:14.03081;2;1,6;7;0;0
12:04:14.03181;2;1,6;7;0;0
12:04:14.04781;2;1,6;7;0;0
12:04:14.04881;2;1,6;7;0;0
12:04:14.04881;2;1,6;7;0;0
12:04:14.07282;2;1,6;7;0;0
12:04:14.07381;2;1,6;7;0;0
12:04:14.07481;2;1,6;7;0;0
12:04:14.07933;2;1,6;7;0;0
12:04:14.08032;2;1,6;7;0;0
12:04:14.08132;2;1,6;7;0;0
12:04:14.09132;2;1,6;7;0;0
12:04:14.09232;2;1,6;7;0;0
12:04:14.09332;2;1,6;7;0;0
12:04:14.10832;2;1,6;7;0;0
12:04:14.10932;2;1,6;7;0;0
12:04:14.10932;2;1,6;7;0;0
12:04:14.12132;2;1,6;7;0;0
12:04:14.12232;2;1,6;7;0;0
12:04:14.12332;2;1,6;7;0;0
12:04:14.13532;2;1,6;7;0;0
12:04:14.13632;2;1,6;7;0;0
12:04:14.13632;2;1,6;7;0;0
12:04:14.14832;2;1,6;7;0;0
