Point`s of stimul`s start time :12:03:46.77818: Delay before stimul appears :3,011384: Velocity :30:
Timestamp;Position.x;Position.y;Position.z;Is_false_stimul;Is_catched
12:03:46.78518;-2;1,6;7;0;0
12:03:46.78618;-2;1,6;7;0;0
12:03:46.80418;-2;1,6;7;0;0
12:03:46.80518;-2;1,6;7;0;0
12:03:46.80618;-2;1,6;7;0;0
12:03:46.81618;-2;1,6;7;0;0
12:03:46.81718;-2;1,6;7;0;0
12:03:46.81818;-2;1,6;7;0;0
12:03:46.83218;-2;1,6;7;0;0
12:03:46.83318;-2;1,6;7;0;0
12:03:46.83418;-2;1,6;7;0;0
12:03:46.84518;-2;1,6;7;0;0
12:03:46.84618;-2;1,6;7;0;0
12:03:46.84618;-2;1,6;7;0;0
12:03:46.85818;-2;1,6;7;0;0
12:03:46.85818;-2;1,6;7;0;0
12:03:46.87218;-2;1,6;7;0;0
12:03:46.87318;-2;1,6;7;0;0
12:03:46.87418;-2;1,6;7;0;0
12:03:46.88418;-2;1,6;7;0;0
12:03:46.88518;-2;1,6;7;0;0
12:03:46.90218;-2;1,6;7;0;0
12:03:46.90318;-2;1,6;7;0;0
12:03:46.90418;-2;1,6;7;0;0
12:03:46.90418;-2;1,6;7;0;0
12:03:46.91618;-2;1,6;7;0;0
12:03:46.91718;-2;1,6;7;0;0
12:03:46.91718;-2;1,6;7;0;0
12:03:46.93218;-2;1,6;7;0;0
12:03:46.93318;-2;1,6;7;0;0
12:03:46.93418;-2;1,6;7;0;0
12:03:46.94718;-2;1,6;7;0;0
12:03:46.94818;-2;1,6;7;0;0
12:03:46.95418;-2;1,6;7;0;0
12:03:46.95418;-2;1,6;7;0;0
12:03:46.97118;-2;1,6;7;0;0
12:03:46.97218;-2;1,6;7;0;0
12:03:46.97318;-2;1,6;7;0;0
12:03:46.97318;-2;1,6;7;0;0
12:03:46.98418;-2;1,6;7;0;0
12:03:46.98518;-2;1,6;7;0;0
12:03:46.99718;-2;1,6;7;0;0
12:03:46.99818;-2;1,6;7;0;0
12:03:46.99818;-2;1,6;7;0;0
12:03:47.01018;-2;1,6;7;0;0
12:03:47.01118;-2;1,6;7;0;0
12:03:47.01218;-2;1,6;7;0;0
12:03:47.02618;-2;1,6;7;0;0
12:03:47.02669;-2;1,6;7;0;0
12:03:47.02769;-2;1,6;7;0;0
12:03:47.03920;-2;1,6;7;0;0
12:03:47.03920;-2;1,6;7;0;0
12:03:47.05320;-2;1,6;7;0;0
12:03:47.05420;-2;1,6;7;0;0
12:03:47.05520;-2;1,6;7;0;0
12:03:47.06620;-2;1,6;7;0;0
12:03:47.06720;-2;1,6;7;0;0
12:03:47.06720;-2;1,6;7;0;0
12:03:47.08120;-2;1,6;7;0;0
12:03:47.08220;-2;1,6;7;0;0
12:03:47.08320;-2;1,6;7;0;0
12:03:47.09420;-2;1,6;7;0;0
12:03:47.09520;-2;1,6;7;0;0
12:03:47.10920;-2;1,6;7;0;0
12:03:47.11020;-2;1,6;7;0;0
12:03:47.11120;-2;1,6;7;0;0
12:03:47.12220;-2;1,6;7;0;0
12:03:47.12320;-2;1,6;7;0;0
12:03:47.12320;-2;1,6;7;0;0
12:03:47.13720;-2;1,6;7;0;0
12:03:47.13820;-2;1,6;7;0;0
12:03:47.13920;-2;1,6;7;0;0
12:03:47.15020;-2;1,6;7;0;0
12:03:47.15120;-2;1,6;7;0;0
12:03:47.15120;-2;1,6;7;0;0
12:03:47.16520;-2;1,6;7;0;0
12:03:47.16620;-2;1,6;7;0;0
12:03:47.16620;-2;1,6;7;0;0
12:03:47.17720;-2;1,6;7;0;0
12:03:47.17820;-2;1,6;7;0;0
12:03:47.19220;-2;1,6;7;0;0
12:03:47.19320;-2;1,6;7;0;0
12:03:47.19420;-2;1,6;7;0;0
12:03:47.20520;-2;1,6;7;0;0
12:03:47.20620;-2;1,6;7;0;0
12:03:47.20720;-2;1,6;7;0;0
12:03:47.22120;-2;1,6;7;0;0
12:03:47.22120;-2;1,6;7;0;0
12:03:47.22220;-2;1,6;7;0;0
12:03:47.23420;-2;1,6;7;0;0
12:03:47.23420;-2;1,6;7;0;0
12:03:47.24920;-2;1,6;7;0;0
12:03:47.24920;-2;1,6;7;0;0
12:03:47.25020;-2;1,6;7;0;0
12:03:47.26120;-2;1,6;7;0;0
12:03:47.26220;-2;1,6;7;0;0
12:03:47.26320;-2;1,6;7;0;0
12:03:47.27720;-2;1,6;7;0;0
12:03:47.27720;-2;1,6;7;0;0
12:03:47.27820;-2;1,6;7;0;0
12:03:47.28920;-2;1,6;7;0;0
12:03:47.29020;-2;1,6;7;0;0
12:03:47.30220;-2;1,6;7;0;0
12:03:47.30320;-2;1,6;7;0;0
12:03:47.30420;-2;1,6;7;0;0
12:03:47.31720;-2;1,6;7;0;0
12:03:47.31820;-2;1,6;7;0;0
12:03:47.31920;-2;1,6;7;0;0
12:03:47.33120;-2;1,6;7;0;0
12:03:47.33220;-2;1,6;7;0;0
12:03:47.33220;-2;1,6;7;0;0
12:03:47.34520;-2;1,6;7;0;0
12:03:47.34620;-2;1,6;7;0;0
12:03:47.34721;-2;1,6;7;0;0
12:03:47.35920;-2;1,6;7;0;0
12:03:47.36020;-2;1,6;7;0;0
12:03:47.37320;-2;1,6;7;0;0
12:03:47.37420;-2;1,6;7;0;0
12:03:47.37420;-2;1,6;7;0;0
12:03:47.38720;-2;1,6;7;0;0
12:03:47.38720;-2;1,6;7;0;0
12:03:47.38820;-2;1,6;7;0;0
12:03:47.39920;-2;1,6;7;0;0
12:03:47.40020;-2;1,6;7;0;0
12:03:47.41420;-2;1,6;7;0;0
12:03:47.41520;-2;1,6;7;0;0
12:03:47.41620;-2;1,6;7;0;0
12:03:47.42720;-2;1,6;7;0;0
12:03:47.42820;-2;1,6;7;0;0
12:03:47.42820;-2;1,6;7;0;0
12:03:47.44220;-2;1,6;7;0;0
12:03:47.44720;-2;1,6;7;0;0
12:03:47.44820;-2;1,6;7;0;0
12:03:47.45320;-2;1,6;7;0;0
12:03:47.45420;-2;1,6;7;0;0
12:03:47.47120;-2;1,6;7;0;0
12:03:47.47120;-2;1,6;7;0;0
12:03:47.47220;-2;1,6;7;0;0
12:03:47.47320;-2;1,6;7;0;0
12:03:47.48420;-2;1,6;7;0;0
12:03:47.48520;-2;1,6;7;0;0
12:03:47.49820;-2;1,6;7;0;0
12:03:47.49920;-2;1,6;7;0;0
12:03:47.50020;-2;1,6;7;0;0
12:03:47.51120;-2;1,6;7;0;0
12:03:47.51220;-2;1,6;7;0;0
12:03:47.51220;-2;1,6;7;0;0
12:03:47.52620;-2;1,6;7;0;0
12:03:47.52720;-2;1,6;7;0;0
12:03:47.52720;-2;1,6;7;0;0
12:03:47.53920;-2;1,6;7;0;0
12:03:47.53920;-2;1,6;7;0;0
12:03:47.55320;-2;1,6;7;0;0
12:03:47.55420;-2;1,6;7;0;0
12:03:47.55520;-2;1,6;7;0;0
12:03:47.56920;-2;1,6;7;0;0
12:03:47.56920;-2;1,6;7;0;0
12:03:47.57020;-2;1,6;7;0;0
12:03:47.58120;-2;1,6;7;0;0
12:03:47.58220;-2;1,6;7;0;0
12:03:47.58220;-2;1,6;7;0;0
12:03:47.59620;-2;1,6;7;0;0
12:03:47.59720;-2;1,6;7;0;0
12:03:47.59820;-2;1,6;7;0;0
12:03:47.60820;-2;1,6;7;0;0
12:03:47.60920;-2;1,6;7;0;0
12:03:47.62320;-2;1,6;7;0;0
12:03:47.62420;-2;1,6;7;0;0
12:03:47.62520;-2;1,6;7;0;0
12:03:47.63520;-2;1,6;7;0;0
12:03:47.63620;-2;1,6;7;0;0
12:03:47.63720;-2;1,6;7;0;0
12:03:47.64820;-2;1,6;7;0;0
12:03:47.64920;-2;1,6;7;0;0
12:03:47.66220;-2;1,6;7;0;0
12:03:47.66320;-2;1,6;7;0;0
12:03:47.66420;-2;1,6;7;0;0
12:03:47.67820;-2;1,6;7;0;0
12:03:47.67920;-2;1,6;7;0;0
12:03:47.67920;-2;1,6;7;0;0
12:03:47.69320;-2;1,6;7;0;0
12:03:47.69420;-2;1,6;7;0;0
12:03:47.69520;-2;1,6;7;0;0
12:03:47.70620;-2;1,6;7;0;0
12:03:47.70620;-2;1,6;7;0;0
12:03:47.70720;-2;1,6;7;0;0
12:03:47.72120;-2;1,6;7;0;0
12:03:47.72220;-2;1,6;7;0;0
12:03:47.72220;-2;1,6;7;0;0
12:03:47.73520;-2;1,6;7;0;0
12:03:47.73520;-2;1,6;7;0;0
12:03:47.73620;-2;1,6;7;0;0
12:03:47.74720;-2;1,6;7;0;0
12:03:47.74820;-2;1,6;7;0;0
12:03:47.76320;-2;1,6;7;0;0
12:03:47.76420;-2;1,6;7;0;0
12:03:47.76520;-2;1,6;7;0;0
12:03:47.77620;-2;1,6;7;0;0
12:03:47.77720;-2;1,6;7;0;0
12:03:47.77820;-2;1,6;7;0;0
12:03:47.78920;-2;1,6;7;0;0
12:03:47.78920;-2;1,6;7;0;0
12:03:47.80420;-2;1,6;7;0;0
12:03:47.80420;-2;1,6;7;0;0
12:03:47.80520;-2;1,6;7;0;0
12:03:47.81620;-2;1,6;7;0;0
12:03:47.81720;-2;1,6;7;0;0
12:03:47.81720;-2;1,6;7;0;0
12:03:47.83220;-2;1,6;7;0;0
12:03:47.83220;-2;1,6;7;0;0
12:03:47.83320;-2;1,6;7;0;0
12:03:47.84420;-2;1,6;7;0;0
12:03:47.84520;-2;1,6;7;0;0
12:03:47.85920;-2;1,6;7;0;0
12:03:47.86020;-2;1,6;7;0;0
12:03:47.86020;-2;1,6;7;0;0
