Point`s of stimul`s start time :12:04:00.35649: Delay before stimul appears :3,850945: Velocity :40:
Timestamp;Position.x;Position.y;Position.z;Is_false_stimul;Is_catched
12:04:00.36349;2;1,6;7;0;0
12:04:00.36449;2;1,6;7;0;0
12:04:00.36649;2;1,6;7;0;0
12:04:00.37349;2;1,6;7;0;0
12:04:00.37449;2;1,6;7;0;0
12:04:00.38949;2;1,6;7;0;0
12:04:00.39049;2;1,6;7;0;0
12:04:00.39149;2;1,6;7;0;0
12:04:00.39249;2;1,6;7;0;0
12:04:00.40449;2;1,6;7;0;0
12:04:00.40633;2;1,6;7;0;0
12:04:00.41649;2;1,6;7;0;0
12:04:00.41649;2;1,6;7;0;0
12:04:00.41749;2;1,6;7;0;0
12:04:00.43249;2;1,6;7;0;0
12:04:00.43349;2;1,6;7;0;0
12:04:00.43349;2;1,6;7;0;0
12:04:00.44549;2;1,6;7;0;0
12:04:00.44649;2;1,6;7;0;0
12:04:00.44749;2;1,6;7;0;0
12:04:00.45949;2;1,6;7;0;0
12:04:00.46049;2;1,6;7;0;0
12:04:00.46149;2;1,6;7;0;0
12:04:00.47349;2;1,6;7;0;0
12:04:00.47449;2;1,6;7;0;0
12:04:00.48749;2;1,6;7;0;0
12:04:00.48749;2;1,6;7;0;0
12:04:00.48849;2;1,6;7;0;0
12:04:00.50149;2;1,6;7;0;0
12:04:00.50249;2;1,6;7;0;0
12:04:00.50249;2;1,6;7;0;0
12:04:00.51549;2;1,6;7;0;0
12:04:00.51649;2;1,6;7;0;0
12:04:00.51749;2;1,6;7;0;0
12:04:00.53049;2;1,6;7;0;0
12:04:00.53149;2;1,6;7;0;0
12:04:00.53149;2;1,6;7;0;0
12:04:00.54449;2;1,6;7;0;0
12:04:00.54549;2;1,6;7;0;0
12:04:00.56049;2;1,6;7;0;0
12:04:00.56149;2;1,6;7;0;0
12:04:00.56149;2;1,6;7;0;0
12:04:00.56249;2;1,6;7;0;0
12:04:00.56849;2;1,6;7;0;0
12:04:00.58449;2;1,6;7;0;0
12:04:00.58549;2;1,6;7;0;0
12:04:00.58649;2;1,6;7;0;0
12:04:00.59849;2;1,6;7;0;0
12:04:00.59949;2;1,6;7;0;0
12:04:00.60049;2;1,6;7;0;0
12:04:00.61449;2;1,6;7;0;0
12:04:00.61549;2;1,6;7;0;0
12:04:00.61649;2;1,6;7;0;0
12:04:00.61749;2;1,6;7;0;0
12:04:00.62349;2;1,6;7;0;0
12:04:00.64049;2;1,6;7;0;0
12:04:00.64149;2;1,6;7;0;0
12:04:00.64249;2;1,6;7;0;0
12:04:00.64349;2;1,6;7;0;0
12:04:00.65449;2;1,6;7;0;0
12:04:00.66049;2;1,6;7;0;0
12:04:00.66749;2;1,6;7;0;0
12:04:00.66849;2;1,6;7;0;0
12:04:00.66849;2;1,6;7;0;0
12:04:00.68149;2;1,6;7;0;0
12:04:00.68149;2;1,6;7;0;0
12:04:00.68249;2;1,6;7;0;0
12:04:00.69649;2;1,6;7;0;0
12:04:00.69749;2;1,6;7;0;0
12:04:00.69749;2;1,6;7;0;0
12:04:00.70949;2;1,6;7;0;0
12:04:00.70949;2;1,6;7;0;0
12:04:00.72349;2;1,6;7;0;0
12:04:00.72349;2;1,6;7;0;0
12:04:00.72449;2;1,6;7;0;0
12:04:00.73649;2;1,6;7;0;0
12:04:00.73749;2;1,6;7;0;0
12:04:00.73749;2;1,6;7;0;0
12:04:00.75051;2;1,6;7;0;0
12:04:00.75051;2;1,6;7;0;0
12:04:00.75151;2;1,6;7;0;0
12:04:00.76651;2;1,6;7;0;0
12:04:00.76751;2;1,6;7;0;0
12:04:00.76751;2;1,6;7;0;0
12:04:00.77851;2;1,6;7;0;0
12:04:00.77951;2;1,6;7;0;0
12:04:00.79351;2;1,6;7;0;0
12:04:00.79351;2;1,6;7;0;0
12:04:00.79451;2;1,6;7;0;0
12:04:00.80551;2;1,6;7;0;0
12:04:00.80651;2;1,6;7;0;0
12:04:00.80751;2;1,6;7;0;0
12:04:00.82151;2;1,6;7;0;0
12:04:00.82251;2;1,6;7;0;0
12:04:00.82351;2;1,6;7;0;0
12:04:00.83351;2;1,6;7;0;0
12:04:00.83451;2;1,6;7;0;0
12:04:00.84751;2;1,6;7;0;0
12:04:00.84851;2;1,6;7;0;0
12:04:00.84951;2;1,6;7;0;0
12:04:00.86351;2;1,6;7;0;0
12:04:00.86451;2;1,6;7;0;0
12:04:00.86551;2;1,6;7;0;0
12:04:00.87751;2;1,6;7;0;0
12:04:00.87851;2;1,6;7;0;0
12:04:00.87851;2;1,6;7;0;0
12:04:00.89051;2;1,6;7;0;0
12:04:00.89151;2;1,6;7;0;0
12:04:00.89251;2;1,6;7;0;0
12:04:00.90451;2;1,6;7;0;0
12:04:00.90451;2;1,6;7;0;0
12:04:00.91651;2;1,6;7;0;0
12:04:00.91751;2;1,6;7;0;0
12:04:00.91751;2;1,6;7;0;0
12:04:00.93151;2;1,6;7;0;0
12:04:00.93251;2;1,6;7;0;0
12:04:00.93251;2;1,6;7;0;0
12:04:00.94651;2;1,6;7;0;0
12:04:00.94751;2;1,6;7;0;0
12:04:00.94851;2;1,6;7;0;0
12:04:00.95851;2;1,6;7;0;0
12:04:00.95951;2;1,6;7;0;0
12:04:00.97351;2;1,6;7;0;0
12:04:00.97351;2;1,6;7;0;0
12:04:00.97451;2;1,6;7;0;0
12:04:00.98851;2;1,6;7;0;0
12:04:00.98851;2;1,6;7;0;0
12:04:00.98951;2;1,6;7;0;0
12:04:01.00051;2;1,6;7;0;0
12:04:01.00151;2;1,6;7;0;0
12:04:01.00151;2;1,6;7;0;0
12:04:01.01551;2;1,6;7;0;0
12:04:01.01551;2;1,6;7;0;0
12:04:01.02051;2;1,6;7;0;0
12:04:01.02551;2;1,6;7;0;0
12:04:01.02551;2;1,6;7;0;0
12:04:01.04151;2;1,6;7;0;0
12:04:01.04251;2;1,6;7;0;0
12:04:01.04351;2;1,6;7;0;0
12:04:01.05551;2;1,6;7;0;0
12:04:01.05651;2;1,6;7;0;0
12:04:01.05751;2;1,6;7;0;0
12:04:01.07051;2;1,6;7;0;0
12:04:01.07151;2;1,6;7;0;0
12:04:01.07251;2;1,6;7;0;0
12:04:01.08351;2;1,6;7;0;0
12:04:01.08451;2;1,6;7;0;0
12:04:01.09851;2;1,6;7;0;0
12:04:01.09851;2;1,6;7;0;0
12:04:01.09951;2;1,6;7;0;0
12:04:01.11051;2;1,6;7;0;0
12:04:01.11151;2;1,6;7;0;0
12:04:01.11251;2;1,6;7;0;0
12:04:01.12651;2;1,6;7;0;0
12:04:01.12751;2;1,6;7;0;0
12:04:01.12851;2;1,6;7;0;0
12:04:01.13951;2;1,6;7;0;0
12:04:01.14051;2;1,6;7;0;0
