Point`s of stimul`s start time :12:03:41.96258: Delay before stimul appears :3,280201: Velocity :30:
Timestamp;Position.x;Position.y;Position.z;Is_false_stimul;Is_catched
12:03:41.96958;2;1,6;7;0;0
12:03:41.97058;2;1,6;7;0;0
12:03:41.97158;2;1,6;7;0;0
12:03:41.98258;2;1,6;7;0;0
12:03:41.98358;2;1,6;7;0;0
12:03:41.99758;2;1,6;7;0;0
12:03:41.99858;2;1,6;7;0;0
12:03:41.99958;2;1,6;7;0;0
12:03:42.01058;2;1,6;7;0;0
12:03:42.01158;2;1,6;7;0;0
12:03:42.01258;2;1,6;7;0;0
12:03:42.02758;2;1,6;7;0;0
12:03:42.02758;2;1,6;7;0;0
12:03:42.02858;2;1,6;7;0;0
12:03:42.04058;2;1,6;7;0;0
12:03:42.04158;2;1,6;7;0;0
12:03:42.04258;2;1,6;7;0;0
12:03:42.05358;2;1,6;7;0;0
12:03:42.05458;2;1,6;7;0;0
12:03:42.06558;2;1,6;7;0;0
12:03:42.06758;2;1,6;7;0;0
12:03:42.06758;2;1,6;7;0;0
12:03:42.08158;2;1,6;7;0;0
12:03:42.08258;2;1,6;7;0;0
12:03:42.08258;2;1,6;7;0;0
12:03:42.09658;2;1,6;7;0;0
12:03:42.09758;2;1,6;7;0;0
12:03:42.09758;2;1,6;7;0;0
12:03:42.11158;2;1,6;7;0;0
12:03:42.11258;2;1,6;7;0;0
12:03:42.12458;2;1,6;7;0;0
12:03:42.12558;2;1,6;7;0;0
12:03:42.12658;2;1,6;7;0;0
12:03:42.13658;2;1,6;7;0;0
12:03:42.13758;2;1,6;7;0;0
12:03:42.13858;2;1,6;7;0;0
12:03:42.15158;2;1,6;7;0;0
12:03:42.15258;2;1,6;7;0;0
12:03:42.15358;2;1,6;7;0;0
12:03:42.16458;2;1,6;7;0;0
12:03:42.16558;2;1,6;7;0;0
12:03:42.17958;2;1,6;7;0;0
12:03:42.18058;2;1,6;7;0;0
12:03:42.18158;2;1,6;7;0;0
12:03:42.19258;2;1,6;7;0;0
12:03:42.19258;2;1,6;7;0;0
12:03:42.19358;2;1,6;7;0;0
12:03:42.20458;2;1,6;7;0;0
12:03:42.20558;2;1,6;7;0;0
12:03:42.20658;2;1,6;7;0;0
12:03:42.22058;2;1,6;7;0;0
12:03:42.22158;2;1,6;7;0;0
12:03:42.22158;2;1,6;7;0;0
12:03:42.23258;2;1,6;7;0;0
12:03:42.23358;2;1,6;7;0;0
12:03:42.24758;2;1,6;7;0;0
12:03:42.24758;2;1,6;7;0;0
12:03:42.24858;2;1,6;7;0;0
12:03:42.26358;2;1,6;7;0;0
12:03:42.26358;2;1,6;7;0;0
12:03:42.26458;2;1,6;7;0;0
12:03:42.27558;2;1,6;7;0;0
12:03:42.27658;2;1,6;7;0;0
12:03:42.27658;2;1,6;7;0;0
12:03:42.29058;2;1,6;7;0;0
12:03:42.29158;2;1,6;7;0;0
12:03:42.29258;2;1,6;7;0;0
12:03:42.30358;2;1,6;7;0;0
12:03:42.30358;2;1,6;7;0;0
12:03:42.31758;2;1,6;7;0;0
12:03:42.31758;2;1,6;7;0;0
12:03:42.31858;2;1,6;7;0;0
12:03:42.33258;2;1,6;7;0;0
12:03:42.33258;2;1,6;7;0;0
12:03:42.33358;2;1,6;7;0;0
12:03:42.34458;2;1,6;7;0;0
12:03:42.34558;2;1,6;7;0;0
12:03:42.35858;2;1,6;7;0;0
12:03:42.35958;2;1,6;7;0;0
12:03:42.36058;2;1,6;7;0;0
12:03:42.37358;2;1,6;7;0;0
12:03:42.37458;2;1,6;7;0;0
12:03:42.37558;2;1,6;7;0;0
12:03:42.38558;2;1,6;7;0;0
12:03:42.38658;2;1,6;7;0;0
12:03:42.38758;2;1,6;7;0;0
12:03:42.40058;2;1,6;7;0;0
12:03:42.40158;2;1,6;7;0;0
12:03:42.40258;2;1,6;7;0;0
12:03:42.41558;2;1,6;7;0;0
12:03:42.41658;2;1,6;7;0;0
12:03:42.41758;2;1,6;7;0;0
12:03:42.42758;2;1,6;7;0;0
12:03:42.42858;2;1,6;7;0;0
12:03:42.44158;2;1,6;7;0;0
12:03:42.44258;2;1,6;7;0;0
12:03:42.44358;2;1,6;7;0;0
12:03:42.45658;2;1,6;7;0;0
12:03:42.45758;2;1,6;7;0;0
12:03:42.45858;2;1,6;7;0;0
12:03:42.46958;2;1,6;7;0;0
12:03:42.46958;2;1,6;7;0;0
12:03:42.48358;2;1,6;7;0;0
12:03:42.48458;2;1,6;7;0;0
12:03:42.48458;2;1,6;7;0;0
12:03:42.49858;2;1,6;7;0;0
12:03:42.49958;2;1,6;7;0;0
12:03:42.49958;2;1,6;7;0;0
12:03:42.51358;2;1,6;7;0;0
12:03:42.51358;2;1,6;7;0;0
12:03:42.51458;2;1,6;7;0;0
12:03:42.52558;2;1,6;7;0;0
12:03:42.52558;2;1,6;7;0;0
12:03:42.52658;2;1,6;7;0;0
12:03:42.54058;2;1,6;7;0;0
12:03:42.54058;2;1,6;7;0;0
12:03:42.54158;2;1,6;7;0;0
12:03:42.55258;2;1,6;7;0;0
12:03:42.55358;2;1,6;7;0;0
12:03:42.56760;2;1,6;7;0;0
12:03:42.56860;2;1,6;7;0;0
12:03:42.56860;2;1,6;7;0;0
12:03:42.58260;2;1,6;7;0;0
12:03:42.58360;2;1,6;7;0;0
12:03:42.58360;2;1,6;7;0;0
12:03:42.59460;2;1,6;7;0;0
12:03:42.59560;2;1,6;7;0;0
12:03:42.60960;2;1,6;7;0;0
12:03:42.60960;2;1,6;7;0;0
12:03:42.61060;2;1,6;7;0;0
12:03:42.62460;2;1,6;7;0;0
12:03:42.62460;2;1,6;7;0;0
12:03:42.62560;2;1,6;7;0;0
12:03:42.63660;2;1,6;7;0;0
12:03:42.63760;2;1,6;7;0;0
12:03:42.63760;2;1,6;7;0;0
12:03:42.64960;2;1,6;7;0;0
12:03:42.64960;2;1,6;7;0;0
12:03:42.66360;2;1,6;7;0;0
12:03:42.66460;2;1,6;7;0;0
12:03:42.66460;2;1,6;7;0;0
12:03:42.67860;2;1,6;7;0;0
12:03:42.67960;2;1,6;7;0;0
12:03:42.67960;2;1,6;7;0;0
12:03:42.69260;2;1,6;7;0;0
12:03:42.69360;2;1,6;7;0;0
12:03:42.69460;2;1,6;7;0;0
12:03:42.70560;2;1,6;7;0;0
12:03:42.70660;2;1,6;7;0;0
12:03:42.70660;2;1,6;7;0;0
12:03:42.72060;2;1,6;7;0;0
12:03:42.72060;2;1,6;7;0;0
12:03:42.72160;2;1,6;7;0;0
12:03:42.73460;2;1,6;7;0;0
12:03:42.73560;2;1,6;7;0;0
12:03:42.73660;2;1,6;7;0;0
12:03:42.74660;2;1,6;7;0;0
12:03:42.74760;2;1,6;7;0;0
12:03:42.76460;2;1,6;7;0;0
12:03:42.76560;2;1,6;7;0;0
12:03:42.76560;2;1,6;7;0;0
12:03:42.77760;2;1,6;7;0;0
12:03:42.77860;2;1,6;7;0;0
12:03:42.77960;2;1,6;7;0;0
12:03:42.79062;2;1,6;7;0;0
12:03:42.79163;2;1,6;7;0;0
12:03:42.79263;2;1,6;7;0;0
12:03:42.80363;2;1,6;7;0;0
12:03:42.80363;2;1,6;7;0;0
12:03:42.81862;2;1,6;7;0;0
12:03:42.81862;2;1,6;7;0;0
12:03:42.81963;2;1,6;7;0;0
12:03:42.83163;2;1,6;7;0;0
12:03:42.83163;2;1,6;7;0;0
12:03:42.83263;2;1,6;7;0;0
12:03:42.84663;2;1,6;7;0;0
12:03:42.84763;2;1,6;7;0;0
12:03:42.84763;2;1,6;7;0;0
12:03:42.85862;2;1,6;7;0;0
12:03:42.85963;2;1,6;7;0;0
12:03:42.87363;2;1,6;7;0;0
12:03:42.87363;2;1,6;7;0;0
12:03:42.87463;2;1,6;7;0;0
12:03:42.88562;2;1,6;7;0;0
12:03:42.88663;2;1,6;7;0;0
12:03:42.88663;2;1,6;7;0;0
12:03:42.90063;2;1,6;7;0;0
12:03:42.90163;2;1,6;7;0;0
12:03:42.90262;2;1,6;7;0;0
12:03:42.91363;2;1,6;7;0;0
12:03:42.91463;2;1,6;7;0;0
12:03:42.92762;2;1,6;7;0;0
12:03:42.92862;2;1,6;7;0;0
12:03:42.92963;2;1,6;7;0;0
12:03:42.94263;2;1,6;7;0;0
12:03:42.94363;2;1,6;7;0;0
12:03:42.94363;2;1,6;7;0;0
12:03:42.95762;2;1,6;7;0;0
12:03:42.95762;2;1,6;7;0;0
12:03:42.95863;2;1,6;7;0;0
12:03:42.96963;2;1,6;7;0;0
12:03:42.97063;2;1,6;7;0;0
12:03:42.97163;2;1,6;7;0;0
12:03:42.98363;2;1,6;7;0;0
12:03:42.98363;2;1,6;7;0;0
12:03:42.99763;2;1,6;7;0;0
12:03:42.99863;2;1,6;7;0;0
12:03:42.99863;2;1,6;7;0;0
12:03:43.01262;2;1,6;7;0;0
12:03:43.01363;2;1,6;7;0;0
12:03:43.01463;2;1,6;7;0;0
12:03:43.02562;2;1,6;7;0;0
12:03:43.02663;2;1,6;7;0;0
12:03:43.02763;2;1,6;7;0;0
12:03:43.03862;2;1,6;7;0;0
12:03:43.03962;2;1,6;7;0;0
12:03:43.05363;2;1,6;7;0;0
12:03:43.05363;2;1,6;7;0;0
12:03:43.05462;2;1,6;7;0;0
12:03:43.06762;2;1,6;7;0;0
12:03:43.06862;2;1,6;7;0;0
12:03:43.06962;2;1,6;7;0;0
12:03:43.08062;2;1,6;7;0;0
12:03:43.08163;2;1,6;7;0;0
12:03:43.08163;2;1,6;7;0;0
