Point`s of stimul`s start time :12:03:51.72922: Delay before stimul appears :3,028479: Velocity :50:
Timestamp;Position.x;Position.y;Position.z;Is_false_stimul;Is_catched
12:03:51.73723;2;1,6;7;0;0
12:03:51.73823;2;1,6;7;0;0
12:03:51.73923;2;1,6;7;0;0
12:03:51.74923;2;1,6;7;0;0
12:03:51.75023;2;1,6;7;0;0
12:03:51.76223;2;1,6;7;0;0
12:03:51.76323;2;1,6;7;0;0
12:03:51.76323;2;1,6;7;0;0
12:03:51.77623;2;1,6;7;0;0
12:03:51.77723;2;1,6;7;0;0
12:03:51.77823;2;1,6;7;0;0
12:03:51.79123;2;1,6;7;0;0
12:03:51.79223;2;1,6;7;0;0
12:03:51.79223;2;1,6;7;0;0
12:03:51.80523;2;1,6;7;0;0
12:03:51.80623;2;1,6;7;0;0
12:03:51.80723;2;1,6;7;0;0
12:03:51.81823;2;1,6;7;0;0
12:03:51.81923;2;1,6;7;0;0
12:03:51.83323;2;1,6;7;0;0
12:03:51.83523;2;1,6;7;0;0
12:03:51.83523;2;1,6;7;0;0
12:03:51.84723;2;1,6;7;0;0
12:03:51.84723;2;1,6;7;0;0
12:03:51.84823;2;1,6;7;0;0
12:03:51.85923;2;1,6;7;0;0
12:03:51.86023;2;1,6;7;0;0
12:03:51.87523;2;1,6;7;0;0
12:03:51.87623;2;1,6;7;0;0
12:03:51.87723;2;1,6;7;0;0
12:03:51.87723;2;1,6;7;0;0
12:03:51.88823;2;1,6;7;0;0
12:03:51.88823;2;1,6;7;0;0
12:03:51.90223;2;1,6;7;0;0
12:03:51.90223;2;1,6;7;0;0
12:03:51.90323;2;1,6;7;0;0
12:03:51.91723;2;1,6;7;0;0
12:03:51.91823;2;1,6;7;0;0
12:03:51.91923;2;1,6;7;0;0
12:03:51.92923;2;1,6;7;0;0
12:03:51.93023;2;1,6;7;0;0
12:03:51.94374;2;1,6;7;0;0
12:03:51.94474;2;1,6;7;0;0
12:03:51.94574;2;1,6;7;0;0
12:03:51.95674;2;1,6;7;0;0
12:03:51.95674;2;1,6;7;0;0
12:03:51.95774;2;1,6;7;0;0
12:03:51.97074;2;1,6;7;0;0
12:03:51.97174;2;1,6;7;0;0
12:03:51.97274;2;1,6;7;0;0
12:03:51.98674;2;1,6;7;0;0
12:03:51.98774;2;1,6;7;0;0
12:03:51.98774;2;1,6;7;0;0
12:03:51.99874;2;1,6;7;0;0
12:03:51.99974;2;1,6;7;0;0
12:03:52.01374;2;1,6;7;0;0
12:03:52.01374;2;1,6;7;0;0
12:03:52.01474;2;1,6;7;0;0
12:03:52.02874;2;1,6;7;0;0
12:03:52.02874;2;1,6;7;0;0
12:03:52.02974;2;1,6;7;0;0
12:03:52.04074;2;1,6;7;0;0
12:03:52.04074;2;1,6;7;0;0
12:03:52.04174;2;1,6;7;0;0
12:03:52.05574;2;1,6;7;0;0
12:03:52.05574;2;1,6;7;0;0
12:03:52.05674;2;1,6;7;0;0
12:03:52.06574;2;1,6;7;0;0
12:03:52.06574;2;1,6;7;0;0
12:03:52.07874;2;1,6;7;0;0
12:03:52.07974;2;1,6;7;0;0
12:03:52.09574;2;1,6;7;0;0
12:03:52.09674;2;1,6;7;0;0
12:03:52.09774;2;1,6;7;0;0
12:03:52.09774;2;1,6;7;0;0
12:03:52.11174;2;1,6;7;0;0
12:03:52.11274;2;1,6;7;0;0
12:03:52.11374;2;1,6;7;0;0
12:03:52.12474;2;1,6;7;0;0
12:03:52.12574;2;1,6;7;0;0
12:03:52.13874;2;1,6;7;0;0
12:03:52.13974;2;1,6;7;0;0
