Point`s of stimul`s start time :12:03:37.09602: Delay before stimul appears :3,476401: Velocity :30:
Timestamp;Position.x;Position.y;Position.z;Is_false_stimul;Is_catched
12:03:37.10902;2;1,6;7;0;0
12:03:37.11002;2;1,6;7;0;0
12:03:37.11103;2;1,6;7;0;0
12:03:37.12303;2;1,6;7;0;0
12:03:37.12303;2;1,6;7;0;0
12:03:37.12403;2;1,6;7;0;0
12:03:37.13503;2;1,6;7;0;0
12:03:37.13602;2;1,6;7;0;0
12:03:37.13702;2;1,6;7;0;0
12:03:37.15102;2;1,6;7;0;0
12:03:37.15203;2;1,6;7;0;0
12:03:37.15203;2;1,6;7;0;0
12:03:37.16503;2;1,6;7;0;0
12:03:37.16602;2;1,6;7;0;0
12:03:37.16602;2;1,6;7;0;0
12:03:37.17802;2;1,6;7;0;0
12:03:37.17902;2;1,6;7;0;0
12:03:37.19203;2;1,6;7;0;0
12:03:37.19302;2;1,6;7;0;0
12:03:37.19403;2;1,6;7;0;0
12:03:37.20605;2;1,6;7;0;0
12:03:37.20605;2;1,6;7;0;0
12:03:37.20705;2;1,6;7;0;0
12:03:37.22105;2;1,6;7;0;0
12:03:37.22105;2;1,6;7;0;0
12:03:37.22205;2;1,6;7;0;0
12:03:37.23305;2;1,6;7;0;0
12:03:37.23405;2;1,6;7;0;0
12:03:37.24805;2;1,6;7;0;0
12:03:37.24805;2;1,6;7;0;0
12:03:37.24905;2;1,6;7;0;0
12:03:37.26305;2;1,6;7;0;0
12:03:37.26405;2;1,6;7;0;0
12:03:37.26405;2;1,6;7;0;0
12:03:37.27505;2;1,6;7;0;0
12:03:37.27605;2;1,6;7;0;0
12:03:37.27705;2;1,6;7;0;0
12:03:37.28805;2;1,6;7;0;0
12:03:37.28905;2;1,6;7;0;0
12:03:37.30305;2;1,6;7;0;0
12:03:37.30405;2;1,6;7;0;0
12:03:37.30505;2;1,6;7;0;0
12:03:37.31605;2;1,6;7;0;0
12:03:37.31705;2;1,6;7;0;0
12:03:37.31805;2;1,6;7;0;0
12:03:37.33005;2;1,6;7;0;0
12:03:37.33105;2;1,6;7;0;0
12:03:37.33105;2;1,6;7;0;0
12:03:37.34505;2;1,6;7;0;0
12:03:37.34605;2;1,6;7;0;0
12:03:37.34605;2;1,6;7;0;0
12:03:37.35705;2;1,6;7;0;0
12:03:37.35805;2;1,6;7;0;0
12:03:37.37204;2;1,6;7;0;0
12:03:37.37204;2;1,6;7;0;0
12:03:37.37305;2;1,6;7;0;0
12:03:37.38704;2;1,6;7;0;0
12:03:37.38805;2;1,6;7;0;0
12:03:37.38805;2;1,6;7;0;0
12:03:37.39905;2;1,6;7;0;0
12:03:37.40004;2;1,6;7;0;0
12:03:37.41405;2;1,6;7;0;0
12:03:37.41505;2;1,6;7;0;0
12:03:37.41505;2;1,6;7;0;0
12:03:37.42905;2;1,6;7;0;0
12:03:37.43005;2;1,6;7;0;0
12:03:37.43105;2;1,6;7;0;0
12:03:37.44205;2;1,6;7;0;0
12:03:37.44305;2;1,6;7;0;0
12:03:37.44305;2;1,6;7;0;0
12:03:37.45505;2;1,6;7;0;0
12:03:37.45605;2;1,6;7;0;0
12:03:37.45605;2;1,6;7;0;0
12:03:37.47105;2;1,6;7;0;0
12:03:37.47105;2;1,6;7;0;0
12:03:37.47205;2;1,6;7;0;0
12:03:37.48305;2;1,6;7;0;0
12:03:37.48405;2;1,6;7;0;0
12:03:37.49705;2;1,6;7;0;0
12:03:37.49804;2;1,6;7;0;0
12:03:37.49804;2;1,6;7;0;0
12:03:37.51205;2;1,6;7;0;0
12:03:37.51305;2;1,6;7;0;0
12:03:37.51305;2;1,6;7;0;0
12:03:37.52605;2;1,6;7;0;0
12:03:37.52704;2;1,6;7;0;0
12:03:37.52704;2;1,6;7;0;0
12:03:37.53805;2;1,6;7;0;0
12:03:37.53905;2;1,6;7;0;0
12:03:37.55305;2;1,6;7;0;0
12:03:37.55305;2;1,6;7;0;0
12:03:37.55405;2;1,6;7;0;0
12:03:37.56705;2;1,6;7;0;0
12:03:37.56805;2;1,6;7;0;0
12:03:37.56905;2;1,6;7;0;0
12:03:37.58005;2;1,6;7;0;0
12:03:37.58005;2;1,6;7;0;0
12:03:37.59405;2;1,6;7;0;0
12:03:37.59505;2;1,6;7;0;0
12:03:37.59505;2;1,6;7;0;0
12:03:37.60905;2;1,6;7;0;0
12:03:37.60905;2;1,6;7;0;0
12:03:37.61005;2;1,6;7;0;0
12:03:37.62305;2;1,6;7;0;0
12:03:37.62405;2;1,6;7;0;0
12:03:37.62505;2;1,6;7;0;0
12:03:37.63605;2;1,6;7;0;0
12:03:37.63605;2;1,6;7;0;0
12:03:37.63704;2;1,6;7;0;0
12:03:37.65105;2;1,6;7;0;0
12:03:37.65204;2;1,6;7;0;0
12:03:37.65204;2;1,6;7;0;0
12:03:37.66305;2;1,6;7;0;0
12:03:37.66405;2;1,6;7;0;0
12:03:37.67704;2;1,6;7;0;0
12:03:37.67805;2;1,6;7;0;0
12:03:37.67805;2;1,6;7;0;0
12:03:37.69105;2;1,6;7;0;0
12:03:37.69205;2;1,6;7;0;0
12:03:37.69205;2;1,6;7;0;0
12:03:37.70505;2;1,6;7;0;0
12:03:37.70505;2;1,6;7;0;0
12:03:37.71904;2;1,6;7;0;0
12:03:37.72005;2;1,6;7;0;0
12:03:37.72105;2;1,6;7;0;0
12:03:37.73505;2;1,6;7;0;0
12:03:37.73505;2;1,6;7;0;0
12:03:37.73604;2;1,6;7;0;0
12:03:37.75004;2;1,6;7;0;0
12:03:37.75105;2;1,6;7;0;0
12:03:37.75205;2;1,6;7;0;0
12:03:37.76105;2;1,6;7;0;0
12:03:37.76205;2;1,6;7;0;0
12:03:37.76305;2;1,6;7;0;0
12:03:37.77605;2;1,6;7;0;0
12:03:37.77605;2;1,6;7;0;0
12:03:37.77704;2;1,6;7;0;0
12:03:37.78805;2;1,6;7;0;0
12:03:37.78905;2;1,6;7;0;0
12:03:37.80205;2;1,6;7;0;0
12:03:37.80304;2;1,6;7;0;0
12:03:37.80405;2;1,6;7;0;0
12:03:37.81805;2;1,6;7;0;0
12:03:37.81805;2;1,6;7;0;0
12:03:37.81905;2;1,6;7;0;0
12:03:37.83005;2;1,6;7;0;0
12:03:37.83105;2;1,6;7;0;0
12:03:37.83205;2;1,6;7;0;0
12:03:37.84504;2;1,6;7;0;0
12:03:37.84604;2;1,6;7;0;0
12:03:37.84705;2;1,6;7;0;0
12:03:37.85805;2;1,6;7;0;0
12:03:37.85905;2;1,6;7;0;0
12:03:37.87256;2;1,6;7;0;0
12:03:37.87256;2;1,6;7;0;0
12:03:37.87356;2;1,6;7;0;0
12:03:37.88756;2;1,6;7;0;0
12:03:37.88856;2;1,6;7;0;0
12:03:37.88856;2;1,6;7;0;0
12:03:37.90256;2;1,6;7;0;0
12:03:37.90356;2;1,6;7;0;0
12:03:37.90456;2;1,6;7;0;0
12:03:37.91556;2;1,6;7;0;0
12:03:37.91556;2;1,6;7;0;0
12:03:37.91656;2;1,6;7;0;0
12:03:37.92756;2;1,6;7;0;0
12:03:37.92856;2;1,6;7;0;0
12:03:37.94156;2;1,6;7;0;0
12:03:37.94256;2;1,6;7;0;0
12:03:37.94256;2;1,6;7;0;0
12:03:37.95656;2;1,6;7;0;0
12:03:37.95756;2;1,6;7;0;0
12:03:37.95856;2;1,6;7;0;0
12:03:37.96956;2;1,6;7;0;0
