Timestamp;Position.x;Position.y;Position.z;Rotation.x;Rotation.y;Rotation.z;Rotation.w
21:45:25.914001;0;0;0;0;0;0;1
21:45:27.548015;0;0;0;0;0;0;1
21:45:27.549011;0;0;0;0;0;0;1
21:45:27.550011;0;0;0;0;0;0;1
21:45:27.550011;0;0;0;0;0;0;1
21:45:27.590012;0;0;0;0;0;0;1
21:45:27.591010;0;0;0;0;0;0;1
21:45:27.591010;0;0;0;0;0;0;1
21:45:27.591010;0;0;0;0;0;0;1
21:45:27.592011;0;0;0;0;0;0;1
21:45:27.592011;0;0;0;0;0;0;1
21:45:27.592011;0;0;0;0;0;0;1
21:45:27.593012;0;0;0;0;0;0;1
21:45:27.601012;0;0;0;0;0;0;1
21:45:27.602011;0;0;0;0;0;0;1
21:45:27.616013;0;0;0;0;0;0;1
21:45:27.617013;0;0;0;0;0;0;1
21:45:27.617013;0;0;0;0;0;0;1
21:45:27.631012;0;0;0;0;0;0;1
21:45:27.632012;0;0;0;0;0;0;1
21:45:27.632012;0;0;0;0;0;0;1
21:45:27.641013;0;0;0;0;0;0;1
21:45:27.641013;0;0;0;0;0;0;1
21:45:27.655012;0;0;0;0;0;0;1
21:45:27.655012;0;0;0;0;0;0;1
21:45:27.655012;0;0;0;0;0;0;1
21:45:27.669014;0;0;0;0;0;0;1
21:45:27.670012;0;0;0;0;0;0;1
21:45:27.670012;0;0;0;0;0;0;1
21:45:27.685013;0;0;0;0;0;0;1
21:45:27.686013;0;0;0;0;0;0;1
21:45:27.686013;0;0;0;0;0;0;1
21:45:27.700012;0;0;0;0;0;0;1
21:45:27.701012;0;0;0;0;0;0;1
21:45:27.701012;0;0;0;0;0;0;1
21:45:27.712013;0;0;0;0;0;0;1
21:45:27.712013;0;0;0;0;0;0;1
21:45:27.726014;0;0;0;0;0;0;1
21:45:27.727012;0;0;0;0;0;0;1
21:45:27.728014;0;0;0;0;0;0;1
21:45:27.738012;0;0;0;0;0;0;1
21:45:27.739012;0;0;0;0;0;0;1
21:45:27.739012;0;0;0;0;0;0;1
21:45:27.755014;0;0;0;0;0;0;1
21:45:27.755014;0;0;0;0;0;0;1
21:45:27.756011;0;0;0;0;0;0;1
21:45:27.767015;0;0;0;0;0;0;1
21:45:27.767015;0;0;0;0;0;0;1
21:45:27.783013;0;0;0;0;0;0;1
21:45:27.783013;0;0;0;0;0;0;1
21:45:27.783013;0;0;0;0;0;0;1
21:45:27.794012;0;0;0;0;0;0;1
21:45:27.795012;0;0;0;0;0;0;1
21:45:27.795012;0;0;0;0;0;0;1
21:45:27.810521;0;0;0;0;0;0;1
21:45:27.811522;0;0;0;0;0;0;1
