Point`s of stimul`s start time :12:11:41.64508: Delay before stimul appears :3,833554: Velocity :30:
Timestamp;Position.x;Position.y;Position.z;Is_false_stimul;Is_catched
12:11:41.65508;2;1,6;7;0;0
12:11:41.65610;2;1,6;7;0;0
12:11:41.67108;2;1,6;7;0;0
12:11:41.67210;2;1,6;7;0;0
12:11:41.67210;2;1,6;7;0;0
12:11:41.67308;2;1,6;7;0;0
12:11:41.68208;2;1,6;7;0;0
12:11:41.68308;2;1,6;7;0;0
12:11:41.69808;2;1,6;7;0;0
12:11:41.69908;2;1,6;7;0;0
12:11:41.69908;2;1,6;7;0;0
12:11:41.71108;2;1,6;7;0;0
12:11:41.71208;2;1,6;7;0;0
12:11:41.71308;2;1,6;7;0;0
12:11:41.72508;2;1,6;7;0;0
12:11:41.72610;2;1,6;7;0;0
12:11:41.73908;2;1,6;7;0;0
12:11:41.74008;2;1,6;7;0;0
12:11:41.74110;2;1,6;7;0;0
12:11:41.75408;2;1,6;7;0;0
12:11:41.76108;2;1,6;7;0;0
12:11:41.76108;2;1,6;7;0;0
12:11:41.76708;2;1,6;7;0;0
12:11:41.76810;2;1,6;7;0;0
12:11:41.76810;2;1,6;7;0;0
12:11:41.78208;2;1,6;7;0;0
12:11:41.78308;2;1,6;7;0;0
12:11:41.78308;2;1,6;7;0;0
12:11:41.79608;2;1,6;7;0;0
12:11:41.79708;2;1,6;7;0;0
12:11:41.79808;2;1,6;7;0;0
12:11:41.80908;2;1,6;7;0;0
12:11:41.80908;2;1,6;7;0;0
12:11:41.82208;2;1,6;7;0;0
12:11:41.82308;2;1,6;7;0;0
12:11:41.82408;2;1,6;7;0;0
12:11:41.83608;2;1,6;7;0;0
12:11:41.83708;2;1,6;7;0;0
12:11:41.83708;2;1,6;7;0;0
12:11:41.85008;2;1,6;7;0;0
12:11:41.85110;2;1,6;7;0;0
12:11:41.86308;2;1,6;7;0;0
12:11:41.86408;2;1,6;7;0;0
12:11:41.86508;2;1,6;7;0;0
12:11:41.87908;2;1,6;7;0;0
12:11:41.87908;2;1,6;7;0;0
12:11:41.88008;2;1,6;7;0;0
12:11:41.89363;2;1,6;7;0;0
12:11:41.89363;2;1,6;7;0;0
12:11:41.89463;2;1,6;7;0;0
12:11:41.90563;2;1,6;7;0;0
12:11:41.90563;2;1,6;7;0;0
12:11:41.92063;2;1,6;7;0;0
12:11:41.92163;2;1,6;7;0;0
12:11:41.92265;2;1,6;7;0;0
12:11:41.93665;2;1,6;7;0;0
12:11:41.93665;2;1,6;7;0;0
12:11:41.93763;2;1,6;7;0;0
12:11:41.94765;2;1,6;7;0;0
12:11:41.94863;2;1,6;7;0;0
12:11:41.94863;2;1,6;7;0;0
12:11:41.96202;2;1,6;7;0;0
12:11:41.96302;2;1,6;7;0;0
12:11:41.96302;2;1,6;7;0;0
12:11:41.97602;2;1,6;7;0;0
12:11:41.97702;2;1,6;7;0;0
12:11:41.97802;2;1,6;7;0;0
12:11:41.98904;2;1,6;7;0;0
12:11:41.98904;2;1,6;7;0;0
12:11:42.00402;2;1,6;7;0;0
12:11:42.00502;2;1,6;7;0;0
12:11:42.00604;2;1,6;7;0;0
12:11:42.01603;2;1,6;7;0;0
12:11:42.01702;2;1,6;7;0;0
12:11:42.01702;2;1,6;7;0;0
12:11:42.03002;2;1,6;7;0;0
12:11:42.03104;2;1,6;7;0;0
12:11:42.04506;2;1,6;7;0;0
12:11:42.04602;2;1,6;7;0;0
12:11:42.04602;2;1,6;7;0;0
12:11:42.05902;2;1,6;7;0;0
12:11:42.06002;2;1,6;7;0;0
12:11:42.06102;2;1,6;7;0;0
12:11:42.07202;2;1,6;7;0;0
12:11:42.07305;2;1,6;7;0;0
12:11:42.07402;2;1,6;7;0;0
12:11:42.08702;2;1,6;7;0;0
12:11:42.08802;2;1,6;7;0;0
12:11:42.08902;2;1,6;7;0;0
12:11:42.10202;2;1,6;7;0;0
12:11:42.10202;2;1,6;7;0;0
12:11:42.10303;2;1,6;7;0;0
12:11:42.11509;2;1,6;7;0;0
12:11:42.11607;2;1,6;7;0;0
12:11:42.12807;2;1,6;7;0;0
12:11:42.12907;2;1,6;7;0;0
12:11:42.13007;2;1,6;7;0;0
12:11:42.14309;2;1,6;7;0;0
12:11:42.14309;2;1,6;7;0;0
12:11:42.14407;2;1,6;7;0;0
12:11:42.15807;2;1,6;7;0;0
12:11:42.15907;2;1,6;7;0;0
12:11:42.16008;2;1,6;7;0;0
12:11:42.16907;2;1,6;7;0;0
12:11:42.17007;2;1,6;7;0;0
12:11:42.18458;2;1,6;7;0;0
12:11:42.18558;2;1,6;7;0;0
12:11:42.18658;2;1,6;7;0;0
12:11:42.19858;2;1,6;7;0;0
12:11:42.19958;2;1,6;7;0;0
12:11:42.20059;2;1,6;7;0;0
12:11:42.21358;2;1,6;7;0;0
12:11:42.21358;2;1,6;7;0;0
12:11:42.21458;2;1,6;7;0;0
12:11:42.22459;2;1,6;7;0;0
12:11:42.22558;2;1,6;7;0;0
12:11:42.24059;2;1,6;7;0;0
12:11:42.24158;2;1,6;7;0;0
12:11:42.24259;2;1,6;7;0;0
12:11:42.24358;2;1,6;7;0;0
12:11:42.25258;2;1,6;7;0;0
12:11:42.25358;2;1,6;7;0;0
12:11:42.26759;2;1,6;7;0;0
12:11:42.26759;2;1,6;7;0;0
12:11:42.26858;2;1,6;7;0;0
12:11:42.28158;2;1,6;7;0;0
12:11:42.28158;2;1,6;7;0;0
12:11:42.28258;2;1,6;7;0;0
12:11:42.29458;2;1,6;7;0;0
12:11:42.29558;2;1,6;7;0;0
12:11:42.30858;2;1,6;7;0;0
12:11:42.30958;2;1,6;7;0;0
12:11:42.31058;2;1,6;7;0;0
12:11:42.32258;2;1,6;7;0;0
12:11:42.32358;2;1,6;7;0;0
12:11:42.32458;2;1,6;7;0;0
12:11:42.33658;2;1,6;7;0;0
12:11:42.33758;2;1,6;7;0;0
12:11:42.33758;2;1,6;7;0;0
12:11:42.35058;2;1,6;7;0;0
12:11:42.35058;2;1,6;7;0;0
12:11:42.36410;2;1,6;7;0;0
12:11:42.36510;2;1,6;7;0;0
12:11:42.36510;2;1,6;7;0;0
12:11:42.37810;2;1,6;7;0;0
12:11:42.37810;2;1,6;7;0;0
12:11:42.37910;2;1,6;7;0;0
12:11:42.39110;2;1,6;7;0;0
12:11:42.39210;2;1,6;7;0;0
12:11:42.39310;2;1,6;7;0;0
12:11:42.40610;2;1,6;7;0;0
12:11:42.40610;2;1,6;7;0;0
12:11:42.42110;2;1,6;7;0;0
12:11:42.42210;2;1,6;7;0;0
12:11:42.42310;2;1,6;7;0;0
12:11:42.42410;2;1,6;7;0;0
12:11:42.43310;2;1,6;7;0;0
12:11:42.43410;2;1,6;7;0;0
12:11:42.44710;2;1,6;7;0;0
12:11:42.44810;2;1,6;7;0;0
12:11:42.44910;2;1,6;7;0;0
12:11:42.46110;2;1,6;7;0;0
12:11:42.46510;2;1,6;7;0;0
12:11:42.46610;2;1,6;7;0;0
12:11:42.47910;2;1,6;7;0;0
12:11:42.48010;2;1,6;7;0;0
12:11:42.48110;2;1,6;7;0;0
12:11:42.48710;2;1,6;7;0;0
12:11:42.48810;2;1,6;7;0;0
12:11:42.50310;2;1,6;7;0;0
12:11:42.50410;2;1,6;7;0;0
12:11:42.50510;2;1,6;7;0;0
12:11:42.51810;2;1,6;7;0;0
12:11:42.51910;2;1,6;7;0;0
12:11:42.51910;2;1,6;7;0;0
12:11:42.53210;2;1,6;7;0;0
12:11:42.53310;2;1,6;7;0;0
12:11:42.53410;2;1,6;7;0;0
12:11:42.54410;2;1,6;7;0;0
12:11:42.54510;2;1,6;7;0;0
12:11:42.55810;2;1,6;7;0;0
12:11:42.55913;2;1,6;7;0;0
12:11:42.55964;2;1,6;7;0;0
12:11:42.57164;2;1,6;7;0;0
12:11:42.57264;2;1,6;7;0;0
12:11:42.57364;2;1,6;7;0;0
12:11:42.58564;2;1,6;7;0;0
12:11:42.58664;2;1,6;7;0;0
12:11:42.60164;2;1,6;7;0;0
12:11:42.60164;2;1,6;7;0;0
12:11:42.60264;2;1,6;7;0;0
12:11:42.60364;2;1,6;7;0;0
12:11:42.61564;2;1,6;7;0;0
12:11:42.61664;2;1,6;7;0;0
12:11:42.62864;2;1,6;7;0;0
12:11:42.62964;2;1,6;7;0;0
12:11:42.62964;2;1,6;7;0;0
12:11:42.64264;2;1,6;7;0;0
12:11:42.64364;2;1,6;7;0;0
12:11:42.64464;2;1,6;7;0;0
12:11:42.65664;2;1,6;7;0;0
12:11:42.65764;2;1,6;7;0;0
12:11:42.65764;2;1,6;7;0;0
12:11:42.67164;2;1,6;7;0;0
12:11:42.67264;2;1,6;7;0;0
12:11:42.67364;2;1,6;7;0;0
12:11:42.68664;2;1,6;7;0;0
12:11:42.68764;2;1,6;7;0;0
12:11:42.68764;2;1,6;7;0;0
12:11:42.69764;2;1,6;7;0;0
12:11:42.69864;2;1,6;7;0;0
12:11:42.71164;2;1,6;7;0;0
12:11:42.71164;2;1,6;7;0;0
12:11:42.71264;2;1,6;7;0;0
12:11:42.72564;2;1,6;7;0;0
12:11:42.72564;2;1,6;7;0;0
12:11:42.74164;2;1,6;7;0;0
12:11:42.74264;2;1,6;7;0;0
12:11:42.74364;2;1,6;7;0;0
12:11:42.74464;2;1,6;7;0;0
12:11:42.75364;2;1,6;7;0;0
12:11:42.75364;2;1,6;7;0;0
12:11:42.76764;2;1,6;7;0;0
12:11:42.76764;2;1,6;7;0;0
12:11:42.76864;2;1,6;7;0;0
12:11:42.78164;2;1,6;7;0;0
12:11:42.78264;2;1,6;7;0;0
12:11:42.78264;2;1,6;7;0;0
12:11:42.79464;2;1,6;7;0;0
12:11:42.79564;2;1,6;7;0;0
12:11:42.80964;2;1,6;7;0;0
12:11:42.81064;2;1,6;7;0;0
12:11:42.81164;2;1,6;7;0;0
12:11:42.82364;2;1,6;7;0;0
12:11:42.82464;2;1,6;7;0;0
12:11:42.82464;2;1,6;7;0;0
12:11:42.83764;2;1,6;7;0;0
12:11:42.83864;2;1,6;7;0;0
12:11:42.83864;2;1,6;7;0;0
12:11:42.85164;2;1,6;7;0;0
12:11:42.85264;2;1,6;7;0;0
12:11:42.85364;2;1,6;7;0;0
12:11:42.86364;2;1,6;7;0;0
12:11:42.86464;2;1,6;7;0;0
12:11:42.88064;2;1,6;7;0;0
12:11:42.88064;2;1,6;7;0;0
12:11:42.88164;2;1,6;7;0;0
12:11:42.89164;2;1,6;7;0;0
12:11:42.89164;2;1,6;7;0;0
12:11:42.89264;2;1,6;7;0;0
12:11:42.90764;2;1,6;7;0;0
12:11:42.90864;2;1,6;7;0;0
12:11:42.90864;2;1,6;7;0;0
12:11:42.91864;2;1,6;7;0;0
12:11:42.91964;2;1,6;7;0;0
12:11:42.93464;2;1,6;7;0;0
12:11:42.93564;2;1,6;7;0;0
12:11:42.93664;2;1,6;7;0;0
12:11:42.94864;2;1,6;7;0;0
12:11:42.94964;2;1,6;7;0;0
12:11:42.95064;2;1,6;7;0;0
12:11:42.96264;2;1,6;7;0;0
12:11:42.96364;2;1,6;7;0;0
12:11:42.96464;2;1,6;7;0;0
12:11:42.97664;2;1,6;7;0;0
12:11:42.97764;2;1,6;7;0;0
12:11:42.97864;2;1,6;7;0;0
12:11:42.98964;2;1,6;7;0;0
12:11:42.99064;2;1,6;7;0;0
12:11:43.00364;2;1,6;7;0;0
12:11:43.00464;2;1,6;7;0;0
12:11:43.00464;2;1,6;7;0;0
12:11:43.01664;2;1,6;7;0;0
12:11:43.01764;2;1,6;7;0;0
12:11:43.01864;2;1,6;7;0;0
12:11:43.03064;2;1,6;7;0;0
12:11:43.03064;2;1,6;7;0;0
12:11:43.04564;2;1,6;7;0;0
12:11:43.04564;2;1,6;7;0;0
12:11:43.04664;2;1,6;7;0;0
12:11:43.05864;2;1,6;7;0;0
12:11:43.05964;2;1,6;7;0;0
12:11:43.06064;2;1,6;7;0;0
12:11:43.07164;2;1,6;7;0;0
12:11:43.07264;2;1,6;7;0;0
12:11:43.07364;2;1,6;7;0;0
12:11:43.08864;2;1,6;7;0;0
12:11:43.08964;2;1,6;7;0;0
12:11:43.09064;2;1,6;7;0;0
12:11:43.10064;2;1,6;7;0;0
12:11:43.10164;2;1,6;7;0;0
12:11:43.11564;2;1,6;7;0;0
12:11:43.11664;2;1,6;7;0;0
12:11:43.11764;2;1,6;7;0;0
12:11:43.11764;2;1,6;7;0;0
12:11:43.12864;2;1,6;7;0;0
12:11:43.12964;2;1,6;7;0;0
12:11:43.14264;2;1,6;7;0;0
12:11:43.14364;2;1,6;7;0;0
12:11:43.14464;2;1,6;7;0;0
12:11:43.15764;2;1,6;7;0;0
12:11:43.15864;2;1,6;7;0;0
12:11:43.15864;2;1,6;7;0;0
12:11:43.16964;2;1,6;7;0;0
12:11:43.17064;2;1,6;7;0;0
12:11:43.18364;2;1,6;7;0;0
12:11:43.18364;2;1,6;7;0;0
12:11:43.18464;2;1,6;7;0;0
12:11:43.19764;2;1,6;7;0;0
12:11:43.19764;2;1,6;7;0;0
12:11:43.19864;2;1,6;7;0;0
12:11:43.21164;2;1,6;7;0;0
12:11:43.21264;2;1,6;7;0;0
12:11:43.21264;2;1,6;7;0;0
12:11:43.22464;2;1,6;7;0;0
12:11:43.22564;2;1,6;7;0;0
12:11:43.23864;2;1,6;7;0;0
12:11:43.23964;2;1,6;7;0;0
12:11:43.24064;2;1,6;7;0;0
12:11:43.25264;2;1,6;7;0;0
12:11:43.25364;2;1,6;7;0;0
12:11:43.25364;2;1,6;7;0;0
12:11:43.26664;2;1,6;7;0;0
12:11:43.26764;2;1,6;7;0;0
12:11:43.26764;2;1,6;7;0;0
12:11:43.28064;2;1,6;7;0;0
12:11:43.28164;2;1,6;7;0;0
12:11:43.29964;2;1,6;7;0;0
12:11:43.30064;2;1,6;7;0;0
12:11:43.30064;2;1,6;7;0;0
12:11:43.30164;2;1,6;7;0;0
12:11:43.30564;2;1,6;7;0;0
12:11:43.30664;2;1,6;7;0;0
12:11:43.32164;2;1,6;7;0;0
12:11:43.32264;2;1,6;7;0;0
12:11:43.32364;2;1,6;7;0;0
12:11:43.33664;2;1,6;7;0;0
12:11:43.33764;2;1,6;7;0;0
12:11:43.33764;2;1,6;7;0;0
12:11:43.34964;2;1,6;7;0;0
12:11:43.35064;2;1,6;7;0;0
12:11:43.36564;2;1,6;7;0;0
12:11:43.36664;2;1,6;7;0;0
12:11:43.36664;2;1,6;7;0;0
12:11:43.37964;2;1,6;7;0;0
12:11:43.37964;2;1,6;7;0;0
12:11:43.38064;2;1,6;7;0;0
12:11:43.39264;2;1,6;7;0;0
12:11:43.39364;2;1,6;7;0;0
12:11:43.39464;2;1,6;7;0;0
12:11:43.40764;2;1,6;7;0;0
12:11:43.40764;2;1,6;7;0;0
12:11:43.40864;2;1,6;7;0;0
12:11:43.41864;2;1,6;7;0;0
12:11:43.41964;2;1,6;7;0;0
12:11:43.43464;2;1,6;7;0;0
12:11:43.43564;2;1,6;7;0;0
12:11:43.43664;2;1,6;7;0;0
12:11:43.44864;2;1,6;7;0;0
12:11:43.44864;2;1,6;7;0;0
12:11:43.44964;2;1,6;7;0;0
12:11:43.46164;2;1,6;7;0;0
12:11:43.46264;2;1,6;7;0;0
12:11:43.46364;2;1,6;7;0;0
12:11:43.47564;2;1,6;7;0;0
12:11:43.47564;2;1,6;7;0;0
12:11:43.49064;2;1,6;7;0;0
12:11:43.49064;2;1,6;7;0;0
12:11:43.49164;2;1,6;7;0;0
12:11:43.50264;2;1,6;7;0;0
12:11:43.50364;2;1,6;7;0;0
12:11:43.50464;2;1,6;7;0;0
12:11:43.51764;2;1,6;7;0;0
12:11:43.51764;2;1,6;7;0;0
12:11:43.51864;2;1,6;7;0;0
12:11:43.53164;2;1,6;7;0;0
12:11:43.53164;2;1,6;7;0;0
12:11:43.53264;2;1,6;7;0;0
12:11:43.54464;2;1,6;7;0;0
12:11:43.54564;2;1,6;7;0;0
12:11:43.56064;2;1,6;7;0;0
12:11:43.56164;2;1,6;7;0;0
12:11:43.56164;2;1,6;7;0;0
12:11:43.57464;2;1,6;7;0;0
12:11:43.57464;2;1,6;7;0;0
12:11:43.57564;2;1,6;7;0;0
12:11:43.58764;2;1,6;7;0;0
12:11:43.58864;2;1,6;7;0;0
12:11:43.58964;2;1,6;7;0;0
12:11:43.60164;2;1,6;7;0;0
12:11:43.60264;2;1,6;7;0;0
12:11:43.60264;2;1,6;7;0;0
12:11:43.61464;2;1,6;7;0;0
12:11:43.61564;2;1,6;7;0;0
12:11:43.62764;2;1,6;7;0;0
12:11:43.62864;2;1,6;7;0;0
12:11:43.62864;2;1,6;7;0;0
12:11:43.64364;2;1,6;7;0;0
12:11:43.64364;2;1,6;7;0;0
12:11:43.64464;2;1,6;7;0;0
12:11:43.65664;2;1,6;7;0;0
12:11:43.65764;2;1,6;7;0;0
12:11:43.65764;2;1,6;7;0;0
12:11:43.66964;2;1,6;7;0;0
12:11:43.67064;2;1,6;7;0;0
12:11:43.68264;2;1,6;7;0;0
12:11:43.68364;2;1,6;7;0;0
12:11:43.68364;2;1,6;7;0;0
12:11:43.69764;2;1,6;7;0;0
12:11:43.69864;2;1,6;7;0;0
12:11:43.69864;2;1,6;7;0;0
12:11:43.71164;2;1,6;7;0;0
12:11:43.71264;2;1,6;7;0;0
12:11:43.71364;2;1,6;7;0;0
12:11:43.72564;2;1,6;7;0;0
12:11:43.72664;2;1,6;7;0;0
12:11:43.73864;2;1,6;7;0;0
12:11:43.73864;2;1,6;7;0;0
12:11:43.73964;2;1,6;7;0;0
12:11:43.75464;2;1,6;7;0;0
12:11:43.75564;2;1,6;7;0;0
12:11:43.75564;2;1,6;7;0;0
12:11:43.76764;2;1,6;7;0;0
12:11:43.76864;2;1,6;7;0;0
12:11:43.76964;2;1,6;7;0;0
12:11:43.78164;2;1,6;7;0;0
12:11:43.78264;2;1,6;7;0;0
12:11:43.78264;2;1,6;7;0;0
12:11:43.79464;2;1,6;7;0;0
12:11:43.79564;2;1,6;7;0;0
12:11:43.80764;2;1,6;7;0;0
12:11:43.80864;2;1,6;7;0;0
12:11:43.80964;2;1,6;7;0;0
12:11:43.82164;2;1,6;7;0;0
12:11:43.82264;2;1,6;7;0;0
12:11:43.82364;2;1,6;7;0;0
12:11:43.83764;2;1,6;7;0;0
12:11:43.83864;2;1,6;7;0;0
12:11:43.83864;2;1,6;7;0;0
12:11:43.85164;2;1,6;7;0;0
12:11:43.85264;2;1,6;7;0;0
12:11:43.85264;2;1,6;7;0;0
