Point`s of stimul`s start time :12:11:32.67486: Delay before stimul appears :3,41981: Velocity :40:
Timestamp;Position.x;Position.y;Position.z;Is_false_stimul;Is_catched
12:11:32.68686;-2;1,6;7;0;0
12:11:32.68786;-2;1,6;7;0;0
12:11:32.68886;-2;1,6;7;0;0
12:11:32.68986;-2;1,6;7;0;0
12:11:32.69086;-2;1,6;7;0;0
12:11:32.70186;-2;1,6;7;0;0
12:11:32.70186;-2;1,6;7;0;0
12:11:32.70286;-2;1,6;7;0;0
12:11:32.71486;-2;1,6;7;0;0
12:11:32.71589;-2;1,6;7;0;0
12:11:32.72886;-2;1,6;7;0;0
12:11:32.72986;-2;1,6;7;0;0
12:11:32.72986;-2;1,6;7;0;0
12:11:32.74186;-2;1,6;7;0;0
12:11:32.74286;-2;1,6;7;0;0
12:11:32.74386;-2;1,6;7;0;0
12:11:32.75587;-2;1,6;7;0;0
12:11:32.75686;-2;1,6;7;0;0
12:11:32.77086;-2;1,6;7;0;0
12:11:32.79489;-2;1,6;7;0;0
12:11:32.79586;-2;1,6;7;0;0
12:11:32.79686;-2;1,6;7;0;0
12:11:32.80086;-2;1,6;7;0;0
12:11:32.80186;-2;1,6;7;0;0
12:11:32.80286;-2;1,6;7;0;0
12:11:32.80386;-2;1,6;7;0;0
12:11:32.80386;-2;1,6;7;0;0
12:11:32.80486;-2;1,6;7;0;0
12:11:32.81486;-2;1,6;7;0;0
12:11:32.81586;-2;1,6;7;0;0
12:11:32.82786;-2;1,6;7;0;0
12:11:32.82886;-2;1,6;7;0;0
12:11:32.82886;-2;1,6;7;0;0
12:11:32.84186;-2;1,6;7;0;0
12:11:32.84286;-2;1,6;7;0;0
12:11:32.84386;-2;1,6;7;0;0
12:11:32.85586;-2;1,6;7;0;0
12:11:32.85686;-2;1,6;7;0;0
12:11:32.87086;-2;1,6;7;0;0
12:11:32.87186;-2;1,6;7;0;0
12:11:32.87186;-2;1,6;7;0;0
12:11:32.87286;-2;1,6;7;0;0
12:11:32.88486;-2;1,6;7;0;0
12:11:32.88586;-2;1,6;7;0;0
12:11:32.89786;-2;1,6;7;0;0
12:11:32.89786;-2;1,6;7;0;0
12:11:32.89886;-2;1,6;7;0;0
12:11:32.91086;-2;1,6;7;0;0
12:11:32.91186;-2;1,6;7;0;0
12:11:32.91186;-2;1,6;7;0;0
12:11:32.92586;-2;1,6;7;0;0
12:11:32.92686;-2;1,6;7;0;0
12:11:32.92786;-2;1,6;7;0;0
12:11:32.93786;-2;1,6;7;0;0
12:11:32.93886;-2;1,6;7;0;0
12:11:32.95086;-2;1,6;7;0;0
12:11:32.95086;-2;1,6;7;0;0
12:11:32.96838;-2;1,6;7;0;0
12:11:32.96938;-2;1,6;7;0;0
12:11:32.96938;-2;1,6;7;0;0
12:11:32.97038;-2;1,6;7;0;0
12:11:32.98237;-2;1,6;7;0;0
12:11:32.98338;-2;1,6;7;0;0
12:11:32.98438;-2;1,6;7;0;0
12:11:32.99438;-2;1,6;7;0;0
12:11:32.99537;-2;1,6;7;0;0
12:11:33.01037;-2;1,6;7;0;0
12:11:33.01037;-2;1,6;7;0;0
12:11:33.01138;-2;1,6;7;0;0
12:11:33.02437;-2;1,6;7;0;0
12:11:33.02437;-2;1,6;7;0;0
12:11:33.02538;-2;1,6;7;0;0
12:11:33.03638;-2;1,6;7;0;0
12:11:33.03737;-2;1,6;7;0;0
12:11:33.03737;-2;1,6;7;0;0
12:11:33.05038;-2;1,6;7;0;0
12:11:33.05089;-2;1,6;7;0;0
12:11:33.06389;-2;1,6;7;0;0
12:11:33.06489;-2;1,6;7;0;0
12:11:33.06489;-2;1,6;7;0;0
12:11:33.07889;-2;1,6;7;0;0
12:11:33.07989;-2;1,6;7;0;0
12:11:33.08089;-2;1,6;7;0;0
12:11:33.09289;-2;1,6;7;0;0
12:11:33.09389;-2;1,6;7;0;0
12:11:33.09489;-2;1,6;7;0;0
12:11:33.10789;-2;1,6;7;0;0
12:11:33.10789;-2;1,6;7;0;0
12:11:33.10889;-2;1,6;7;0;0
12:11:33.12089;-2;1,6;7;0;0
