Point`s of stimul`s start time :12:11:37.10915: Delay before stimul appears :3,106383: Velocity :50:
Timestamp;Position.x;Position.y;Position.z;Is_false_stimul;Is_catched
12:11:37.12115;2;1,6;7;0;0
12:11:37.12115;2;1,6;7;0;0
12:11:37.13415;2;1,6;7;0;0
12:11:37.13517;2;1,6;7;0;0
12:11:37.13615;2;1,6;7;0;0
12:11:37.14815;2;1,6;7;0;0
12:11:37.14915;2;1,6;7;0;0
12:11:37.14915;2;1,6;7;0;0
12:11:37.16199;2;1,6;7;0;0
12:11:37.16299;2;1,6;7;0;0
12:11:37.16299;2;1,6;7;0;0
12:11:37.17599;2;1,6;7;0;0
12:11:37.17699;2;1,6;7;0;0
12:11:37.17801;2;1,6;7;0;0
12:11:37.18999;2;1,6;7;0;0
12:11:37.19099;2;1,6;7;0;0
12:11:37.20299;2;1,6;7;0;0
12:11:37.20399;2;1,6;7;0;0
12:11:37.20499;2;1,6;7;0;0
12:11:37.21799;2;1,6;7;0;0
12:11:37.22509;2;1,6;7;0;0
12:11:37.22602;2;1,6;7;0;0
12:11:37.23101;2;1,6;7;0;0
12:11:37.23101;2;1,6;7;0;0
12:11:37.24601;2;1,6;7;0;0
12:11:37.24699;2;1,6;7;0;0
12:11:37.24801;2;1,6;7;0;0
12:11:37.24801;2;1,6;7;0;0
12:11:37.25999;2;1,6;7;0;0
12:11:37.26102;2;1,6;7;0;0
12:11:37.27299;2;1,6;7;0;0
12:11:37.27399;2;1,6;7;0;0
12:11:37.27499;2;1,6;7;0;0
12:11:37.28699;2;1,6;7;0;0
12:11:37.28799;2;1,6;7;0;0
12:11:37.28899;2;1,6;7;0;0
12:11:37.30099;2;1,6;7;0;0
12:11:37.30099;2;1,6;7;0;0
12:11:37.31399;2;1,6;7;0;0
12:11:37.31399;2;1,6;7;0;0
12:11:37.31499;2;1,6;7;0;0
12:11:37.32799;2;1,6;7;0;0
12:11:37.32799;2;1,6;7;0;0
12:11:37.32899;2;1,6;7;0;0
12:11:37.34199;2;1,6;7;0;0
12:11:37.34199;2;1,6;7;0;0
12:11:37.34299;2;1,6;7;0;0
12:11:37.35599;2;1,6;7;0;0
12:11:37.35599;2;1,6;7;0;0
12:11:37.37099;2;1,6;7;0;0
12:11:37.37199;2;1,6;7;0;0
12:11:37.37299;2;1,6;7;0;0
12:11:37.37299;2;1,6;7;0;0
12:11:37.38499;2;1,6;7;0;0
12:11:37.38599;2;1,6;7;0;0
12:11:37.39799;2;1,6;7;0;0
12:11:37.39899;2;1,6;7;0;0
12:11:37.39999;2;1,6;7;0;0
12:11:37.41099;2;1,6;7;0;0
12:11:37.41199;2;1,6;7;0;0
12:11:37.41299;2;1,6;7;0;0
12:11:37.42199;2;1,6;7;0;0
12:11:37.42299;2;1,6;7;0;0
12:11:37.43899;2;1,6;7;0;0
12:11:37.43999;2;1,6;7;0;0
12:11:37.44099;2;1,6;7;0;0
12:11:37.45299;2;1,6;7;0;0
12:11:37.45399;2;1,6;7;0;0
12:11:37.45499;2;1,6;7;0;0
12:11:37.46699;2;1,6;7;0;0
12:11:37.46799;2;1,6;7;0;0
12:11:37.46899;2;1,6;7;0;0
12:11:37.48099;2;1,6;7;0;0
12:11:37.48199;2;1,6;7;0;0
12:11:37.48199;2;1,6;7;0;0
12:11:37.49499;2;1,6;7;0;0
12:11:37.49599;2;1,6;7;0;0
12:11:37.50999;2;1,6;7;0;0
12:11:37.51099;2;1,6;7;0;0
12:11:37.51199;2;1,6;7;0;0
12:11:37.52399;2;1,6;7;0;0
12:11:37.52499;2;1,6;7;0;0
12:11:37.52599;2;1,6;7;0;0
12:11:37.53799;2;1,6;7;0;0
12:11:37.53899;2;1,6;7;0;0
12:11:37.53899;2;1,6;7;0;0
12:11:37.55199;2;1,6;7;0;0
12:11:37.55199;2;1,6;7;0;0
12:11:37.55299;2;1,6;7;0;0
12:11:37.56599;2;1,6;7;0;0
12:11:37.56599;2;1,6;7;0;0
12:11:37.57799;2;1,6;7;0;0
12:11:37.57899;2;1,6;7;0;0
12:11:37.57999;2;1,6;7;0;0
12:11:37.59199;2;1,6;7;0;0
