Timestamp;Position.x;Position.y;Position.z;Rotation.x;Rotation.y;Rotation.z;Rotation.w
12:34:15.189056;0;0;0;0;0;0;1
12:34:16.693012;0;0;0;0;0;0;1
12:34:16.694012;0;0;0;0;0;0;1
12:34:16.694012;0;0;0;0;0;0;1
12:34:16.695011;0;0;0;0;0;0;1
12:34:16.722350;0;0;0;0;0;0;1
12:34:16.722350;0;0;0;0;0;0;1
12:34:16.723352;0;0;0;0;0;0;1
12:34:16.723352;0;0;0;0;0;0;1
12:34:16.724352;0;0;0;0;0;0;1
12:34:16.735351;0;0;0;0;0;0;1
12:34:16.736353;0;0;0;0;0;0;1
12:34:16.736353;0;0;0;0;0;0;1
12:34:16.752351;0;0;0;0;0;0;1
12:34:16.752351;0;0;0;0;0;0;1
12:34:16.753352;0;0;0;0;0;0;1
12:34:16.764351;0;0;0;0;0;0;1
12:34:16.765351;0;0;0;0;0;0;1
12:34:16.765351;0;0;0;0;0;0;1
12:34:16.785351;0;0;0;0;0;0;1
12:34:16.785351;0;0;0;0;0;0;1
12:34:16.786350;0;0;0;0;0;0;1
12:34:16.786350;0;0;0;0;0;0;1
12:34:16.793351;0;0;0;0;0;0;1
12:34:16.793351;0;0;0;0;0;0;1
12:34:16.804351;0;0;0;0;0;0;1
12:34:16.805350;0;0;0;0;0;0;1
12:34:16.818351;0;0;0;0;0;0;1
12:34:16.818351;0;0;0;0;0;0;1
12:34:16.835349;0;0;0;0;0;0;1
12:34:16.835349;0;0;0;0;0;0;1
12:34:16.836350;0;0;0;0;0;0;1
12:34:16.845351;0;0;0;0;0;0;1
12:34:16.846350;0;0;0;0;0;0;1
12:34:16.846350;0;0;0;0;0;0;1
12:34:16.860351;0;0;0;0;0;0;1
12:34:16.860351;0;0;0;0;0;0;1
12:34:16.860351;0;0;0;0;0;0;1
12:34:16.874350;0;0;0;0;0;0;1
12:34:16.874350;0;0;0;0;0;0;1
12:34:16.874350;0;0;0;0;0;0;1
12:34:16.887350;0;0;0;0;0;0;1
12:34:16.888351;0;0;0;0;0;0;1
12:34:16.901350;0;0;0;0;0;0;1
12:34:16.901350;0;0;0;0;0;0;1
12:34:16.902350;0;0;0;0;0;0;1
12:34:16.915350;0;0;0;0;0;0;1
12:34:16.916351;0;0;0;0;0;0;1
12:34:16.916351;0;0;0;0;0;0;1
12:34:16.929351;0;0;0;0;0;0;1
12:34:16.930351;0;0;0;0;0;0;1
12:34:16.930351;0;0;0;0;0;0;1
12:34:16.943351;0;0;0;0;0;0;1
12:34:16.944351;0;0;0;0;0;0;1
12:34:16.944351;0;0;0;0;0;0;1
12:34:16.957351;0;0;0;0;0;0;1
12:34:16.958351;0;0;0;0;0;0;1
12:34:16.971351;0;0;0;0;0;0;1
12:34:16.971351;0;0;0;0;0;0;1
12:34:16.972350;0;0;0;0;0;0;1
12:34:16.985351;0;0;0;0;0;0;1
12:34:16.985351;0;0;0;0;0;0;1
12:34:16.986351;0;0;0;0;0;0;1
12:34:16.999351;0;0;0;0;0;0;1
12:34:16.999351;0;0;0;0;0;0;1
12:34:16.999351;0;0;0;0;0;0;1
12:34:17.012351;0;0;0;0;0;0;1
12:34:17.016350;0;0;0;0;0;0;1
12:34:17.029350;0;0;0;0;0;0;1
12:34:17.029350;0;0;0;0;0;0;1
12:34:17.030351;0;0;0;0;0;0;1
12:34:17.030351;0;0;0;0;0;0;1
12:34:17.042350;0;0;0;0;0;0;1
12:34:17.043351;0;0;0;0;0;0;1
12:34:17.056351;0;0;0;0;0;0;1
12:34:17.056351;0;0;0;0;0;0;1
12:34:17.056351;0;0;0;0;0;0;1
12:34:17.074351;0;0;0;0;0;0;1
12:34:17.074351;0;0;0;0;0;0;1
12:34:17.074351;0;0;0;0;0;0;1
12:34:17.075351;0;0;0;0;0;0;1
12:34:17.082352;0;0;0;0;0;0;1
12:34:17.099351;0;0;0;0;0;0;1
12:34:17.099351;0;0;0;0;0;0;1
12:34:17.100351;0;0;0;0;0;0;1
12:34:17.100351;0;0;0;0;0;0;1
12:34:17.113351;0;0;0;0;0;0;1
12:34:17.113351;0;0;0;0;0;0;1
12:34:17.127351;0;0;0;0;0;0;1
12:34:17.127351;0;0;0;0;0;0;1
12:34:17.128350;0;0;0;0;0;0;1
12:34:17.141352;0;0;0;0;0;0;1
12:34:17.141352;0;0;0;0;0;0;1
12:34:17.141352;0;0;0;0;0;0;1
12:34:17.154351;0;0;0;0;0;0;1
12:34:17.154351;0;0;0;0;0;0;1
12:34:17.154351;0;0;0;0;0;0;1
12:34:17.167351;0;0;0;0;0;0;1
12:34:17.167351;0;0;0;0;0;0;1
12:34:17.180352;0;0;0;0;0;0;1
12:34:17.180352;0;0;0;0;0;0;1
