Timestamp;Position.x;Position.y;Position.z;Rotation.x;Rotation.y;Rotation.z;Rotation.w
22:03:24.313479;0;0;0;0;0;0;1
22:03:25.890058;0;0;0;0;0;0;1
22:03:25.891061;0;0;0;0;0;0;1
22:03:25.891061;0;0;0;0;0;0;1
22:03:25.892061;0;0;0;0;0;0;1
22:03:25.933571;0;0;0;0;0;0;1
22:03:25.934571;0;0;0;0;0;0;1
22:03:25.934571;0;0;0;0;0;0;1
22:03:25.935570;0;0;0;0;0;0;1
22:03:25.935570;0;0;0;0;0;0;1
22:03:25.936569;0;0;0;0;0;0;1
22:03:25.936569;0;0;0;0;0;0;1
22:03:25.941570;0;0;0;0;0;0;1
22:03:25.958080;0;0;0;0;0;0;1
22:03:25.958080;0;0;0;0;0;0;1
22:03:25.959081;0;0;0;0;0;0;1
22:03:25.959081;0;0;0;0;0;0;1
22:03:25.960080;0;0;0;0;0;0;1
22:03:25.969084;0;0;0;0;0;0;1
22:03:25.969084;0;0;0;0;0;0;1
22:03:25.983595;0;0;0;0;0;0;1
22:03:25.983595;0;0;0;0;0;0;1
22:03:25.984594;0;0;0;0;0;0;1
22:03:25.996595;0;0;0;0;0;0;1
22:03:25.997594;0;0;0;0;0;0;1
22:03:25.997594;0;0;0;0;0;0;1
22:03:26.010595;0;0;0;0;0;0;1
22:03:26.010595;0;0;0;0;0;0;1
22:03:26.011595;0;0;0;0;0;0;1
22:03:26.025594;0;0;0;0;0;0;1
22:03:26.025594;0;0;0;0;0;0;1
22:03:26.025594;0;0;0;0;0;0;1
22:03:26.034106;0;0;0;0;0;0;1
22:03:26.050106;0;0;0;0;0;0;1
22:03:26.050106;0;0;0;0;0;0;1
22:03:26.051107;0;0;0;0;0;0;1
22:03:26.066109;0;0;0;0;0;0;1
22:03:26.067106;0;0;0;0;0;0;1
22:03:26.067106;0;0;0;0;0;0;1
22:03:26.068106;0;0;0;0;0;0;1
22:03:26.076106;0;0;0;0;0;0;1
22:03:26.076106;0;0;0;0;0;0;1
22:03:26.096106;0;0;0;0;0;0;1
