Timestamp;Position.x;Position.y;Position.z;Rotation.x;Rotation.y;Rotation.z;Rotation.w
12:16:28.671971;0;0;0;0;0;0;1
12:16:30.175114;0;0;0;0;0;0;1
12:16:30.176115;0;0;0;0;0;0;1
12:16:30.176115;0;0;0;0;0;0;1
12:16:30.176115;0;0;0;0;0;0;1
12:16:30.197116;0;0;0;0;0;0;1
12:16:30.198115;0;0;0;0;0;0;1
12:16:30.198115;0;0;0;0;0;0;1
12:16:30.199115;0;0;0;0;0;0;1
12:16:30.218116;0;0;0;0;0;0;1
12:16:30.218116;0;0;0;0;0;0;1
12:16:30.218116;0;0;0;0;0;0;1
12:16:30.219114;0;0;0;0;0;0;1
12:16:30.240114;0;0;0;0;0;0;1
12:16:30.240114;0;0;0;0;0;0;1
12:16:30.241114;0;0;0;0;0;0;1
12:16:30.241114;0;0;0;0;0;0;1
12:16:30.242114;0;0;0;0;0;0;1
12:16:30.246116;0;0;0;0;0;0;1
12:16:30.259115;0;0;0;0;0;0;1
12:16:30.259115;0;0;0;0;0;0;1
12:16:30.274115;0;0;0;0;0;0;1
12:16:30.274115;0;0;0;0;0;0;1
12:16:30.274115;0;0;0;0;0;0;1
12:16:30.285116;0;0;0;0;0;0;1
12:16:30.286115;0;0;0;0;0;0;1
12:16:30.286115;0;0;0;0;0;0;1
12:16:30.306117;0;0;0;0;0;0;1
12:16:30.306117;0;0;0;0;0;0;1
12:16:30.307116;0;0;0;0;0;0;1
12:16:30.307116;0;0;0;0;0;0;1
12:16:30.313115;0;0;0;0;0;0;1
12:16:30.332116;0;0;0;0;0;0;1
12:16:30.332116;0;0;0;0;0;0;1
12:16:30.333115;0;0;0;0;0;0;1
12:16:30.333115;0;0;0;0;0;0;1
12:16:30.350116;0;0;0;0;0;0;1
12:16:30.350116;0;0;0;0;0;0;1
12:16:30.351114;0;0;0;0;0;0;1
12:16:30.351114;0;0;0;0;0;0;1
12:16:30.361116;0;0;0;0;0;0;1
12:16:30.362116;0;0;0;0;0;0;1
12:16:30.376115;0;0;0;0;0;0;1
12:16:30.376115;0;0;0;0;0;0;1
12:16:30.377115;0;0;0;0;0;0;1
12:16:30.390115;0;0;0;0;0;0;1
12:16:30.390115;0;0;0;0;0;0;1
12:16:30.391115;0;0;0;0;0;0;1
12:16:30.405116;0;0;0;0;0;0;1
12:16:30.406115;0;0;0;0;0;0;1
12:16:30.406115;0;0;0;0;0;0;1
12:16:30.419116;0;0;0;0;0;0;1
12:16:30.419116;0;0;0;0;0;0;1
12:16:30.432115;0;0;0;0;0;0;1
12:16:30.433116;0;0;0;0;0;0;1
12:16:30.434117;0;0;0;0;0;0;1
12:16:30.443115;0;0;0;0;0;0;1
12:16:30.443115;0;0;0;0;0;0;1
12:16:30.459636;0;0;0;0;0;0;1
12:16:30.460633;0;0;0;0;0;0;1
12:16:30.461630;0;0;0;0;0;0;1
12:16:30.474632;0;0;0;0;0;0;1
12:16:30.474632;0;0;0;0;0;0;1
12:16:30.474632;0;0;0;0;0;0;1
12:16:30.490631;0;0;0;0;0;0;1
12:16:30.490631;0;0;0;0;0;0;1
12:16:30.490631;0;0;0;0;0;0;1
12:16:30.491631;0;0;0;0;0;0;1
12:16:30.502631;0;0;0;0;0;0;1
12:16:30.503631;0;0;0;0;0;0;1
12:16:30.528632;0;0;0;0;0;0;1
12:16:30.528632;0;0;0;0;0;0;1
12:16:30.528632;0;0;0;0;0;0;1
12:16:30.529631;0;0;0;0;0;0;1
12:16:30.529631;0;0;0;0;0;0;1
12:16:30.533631;0;0;0;0;0;0;1
12:16:30.543631;0;0;0;0;0;0;1
12:16:30.544631;0;0;0;0;0;0;1
12:16:30.558630;0;0;0;0;0;0;1
12:16:30.558630;0;0;0;0;0;0;1
12:16:30.559631;0;0;0;0;0;0;1
12:16:30.575632;0;0;0;0;0;0;1
12:16:30.576632;0;0;0;0;0;0;1
12:16:30.576632;0;0;0;0;0;0;1
12:16:30.577631;0;0;0;0;0;0;1
12:16:30.584632;0;0;0;0;0;0;1
12:16:30.585631;0;0;0;0;0;0;1
12:16:30.598632;0;0;0;0;0;0;1
12:16:30.599631;0;0;0;0;0;0;1
12:16:30.614631;0;0;0;0;0;0;1
12:16:30.614631;0;0;0;0;0;0;1
12:16:30.615632;0;0;0;0;0;0;1
12:16:30.626631;0;0;0;0;0;0;1
12:16:30.626631;0;0;0;0;0;0;1
12:16:30.627631;0;0;0;0;0;0;1
12:16:30.640632;0;0;0;0;0;0;1
12:16:30.640632;0;0;0;0;0;0;1
